,path,name,workzone,tod
4172,data/Delivery_2_new/Intersections/Day/Batch 1/1046_I_D_07c1f13086c476bc2dc0d91d32b5e161b45ea12a6338c8556cd4f5085d5ee4e4ec7c36cee8db23a101ba177c6c114d072bb54d12669628394b171173ce533b9c_77.jpg,07c1f13086c476bc2dc0d91d32b5e161b45ea12a6338c8556cd4f5085d5ee4e4ec7c36cee8db23a101ba177c6c114d072bb54d12669628394b171173ce533b9c,0,1
4174,data/Delivery_2_new/Intersections/Day/Batch 1/1499_I_D_0ddb2653e03e1cd6af420204b2bb418f39f5eb2d30316c6c718bb92a6f365542297dccc898e43838390a1e207a65090aded968a23aa19212ffd317b7f2dc3650_6.jpg,0ddb2653e03e1cd6af420204b2bb418f39f5eb2d30316c6c718bb92a6f365542297dccc898e43838390a1e207a65090aded968a23aa19212ffd317b7f2dc3650,0,1
4175,data/Delivery_2_new/Intersections/Day/Batch 1/1206_I_D_b6c01d70d6f2af22f4ba28e2e1653ea9b3c366696bde7099d7d90f3edfe605732ecf69fe440bbb733b92f0eb593b45a770e338769f6f4b424b56ba0727de3b99_33.jpg,b6c01d70d6f2af22f4ba28e2e1653ea9b3c366696bde7099d7d90f3edfe605732ecf69fe440bbb733b92f0eb593b45a770e338769f6f4b424b56ba0727de3b99,0,1
4176,data/Delivery_2_new/Intersections/Day/Batch 1/1597_I_D_c8a94ce5860def55994b2d52e6571ac7ebef3d553626323df008b4c087cf82b38de7a3352317357785e0a764331d74ba7892851982f83f62a47a7e248e1b38de_94.jpg,c8a94ce5860def55994b2d52e6571ac7ebef3d553626323df008b4c087cf82b38de7a3352317357785e0a764331d74ba7892851982f83f62a47a7e248e1b38de,0,1
4177,data/Delivery_2_new/Intersections/Day/Batch 1/1618_I_D_930eff91b9f82cc89623d387097debbb49b284e341179a8567bf32ebae6aad0cf3fa01401a7593a305e6f756fa45787df080fa31bb117647682c1dcfd6a3e9ce_22.jpg,930eff91b9f82cc89623d387097debbb49b284e341179a8567bf32ebae6aad0cf3fa01401a7593a305e6f756fa45787df080fa31bb117647682c1dcfd6a3e9ce,0,1
4178,data/Delivery_2_new/Intersections/Day/Batch 1/1601_I_D_8b3738e89b33249d675102edbe323fe5f040168919bfdf05fd321bff2b3783327a739344528d3a7abcfbf904f03781b54b43abe9c457712b8b70105118e1df73_6.jpg,8b3738e89b33249d675102edbe323fe5f040168919bfdf05fd321bff2b3783327a739344528d3a7abcfbf904f03781b54b43abe9c457712b8b70105118e1df73,0,1
4179,data/Delivery_2_new/Intersections/Day/Batch 1/1853_I_D_5b093b06286e85a58ce7589140070f93b58b989938300a72baa143c69429c66a942fe58fe310170632b3642a3940ef0d394cc25e1d2465d8d737d7c2f6e0dc9f_70.jpg,5b093b06286e85a58ce7589140070f93b58b989938300a72baa143c69429c66a942fe58fe310170632b3642a3940ef0d394cc25e1d2465d8d737d7c2f6e0dc9f,0,1
4180,data/Delivery_2_new/Intersections/Day/Batch 1/1519_I_D_41b9ad15898f4297faeeaf07ab92b72ee6808f57f52be0667bf9325cd7cb5ba78814b83bf90102ccb7c19ebc7c685f4944041502b3b88e2437a38af72593ec14_6.jpg,41b9ad15898f4297faeeaf07ab92b72ee6808f57f52be0667bf9325cd7cb5ba78814b83bf90102ccb7c19ebc7c685f4944041502b3b88e2437a38af72593ec14,0,1
4181,data/Delivery_2_new/Intersections/Day/Batch 1/1469_I_D_d966feb6e4ce983313dc92d993f6e1eb2dcb49a3da00ad94f7e7391116ad74859fc9292e52492ada9ef49b3d99cdc36c019701bfcd5f6441b92c677d4ff29405_50.jpg,d966feb6e4ce983313dc92d993f6e1eb2dcb49a3da00ad94f7e7391116ad74859fc9292e52492ada9ef49b3d99cdc36c019701bfcd5f6441b92c677d4ff29405,0,1
4182,data/Delivery_2_new/Intersections/Day/Batch 1/1756_I_D_842f479a7aac449afaea2eb924709eade40125156c6fba7cc8ca2928eb5a788566758b8ade52535e97e55a501e0ebcb2d54fa8b622fcf00e0316bc92f92b2753_50.jpg,842f479a7aac449afaea2eb924709eade40125156c6fba7cc8ca2928eb5a788566758b8ade52535e97e55a501e0ebcb2d54fa8b622fcf00e0316bc92f92b2753,0,1
4183,data/Delivery_2_new/Intersections/Day/Batch 1/1477_I_D_26cf4907b635f3f9255e99b5421e05ae8a606e89934b64f7d5bdb912758536db22c186d05aeb29045619d62f8dccf18577720368e5475c3e28e71da4be3c1a69_38.jpg,26cf4907b635f3f9255e99b5421e05ae8a606e89934b64f7d5bdb912758536db22c186d05aeb29045619d62f8dccf18577720368e5475c3e28e71da4be3c1a69,0,1
4184,data/Delivery_2_new/Intersections/Day/Batch 1/1791_I_D_03f2476068d8704e92a6ed2157900db538620b19f519f2cfe0206fa7d27437ecee2027a5787a85c90315659deb450258760d21cb1ca2ae5ca814835b2a98f05c_9.jpg,03f2476068d8704e92a6ed2157900db538620b19f519f2cfe0206fa7d27437ecee2027a5787a85c90315659deb450258760d21cb1ca2ae5ca814835b2a98f05c,0,1
4185,data/Delivery_2_new/Intersections/Day/Batch 1/1359_I_D_c4ca706b5c62a51593f7651fad0fd8e2138351568087d252ede527b0faebfc80f55c2bbac5bef267a718ef0a9228a1ca20f5df71e38be11560eb2469d4e110e1_24.jpg,c4ca706b5c62a51593f7651fad0fd8e2138351568087d252ede527b0faebfc80f55c2bbac5bef267a718ef0a9228a1ca20f5df71e38be11560eb2469d4e110e1,0,1
4186,data/Delivery_2_new/Intersections/Day/Batch 1/1813_I_D_f4dce173729f326b4665c1fb3053bb8431b6ad6ccdd5e94f18053d6a59271d26aec4f41890fee0368a06290313cad9101ac6cd75eb5de1336d0898b72e297746_20.jpg,f4dce173729f326b4665c1fb3053bb8431b6ad6ccdd5e94f18053d6a59271d26aec4f41890fee0368a06290313cad9101ac6cd75eb5de1336d0898b72e297746,0,1
4189,data/Delivery_2_new/Intersections/Day/Batch 1/1782_I_D_2eee48617e6c7868c41a892bcfe5870e80d0223d4204f98d0703d8956683434cd9a530bdf83208e356fc5cfaead803a06b35b5fefdf545b1babc1b0eac6306ef_22.jpg,2eee48617e6c7868c41a892bcfe5870e80d0223d4204f98d0703d8956683434cd9a530bdf83208e356fc5cfaead803a06b35b5fefdf545b1babc1b0eac6306ef,0,1
4190,data/Delivery_2_new/Intersections/Day/Batch 1/1839_I_D_ab974b267709b32104f4ea29ce6fee6ba8194221fbce3f89cd996ae9e337289c7058c5180293712a9f7d93345212939f00dd84fc7e7a58916bc3467d9e75238b_92.jpg,ab974b267709b32104f4ea29ce6fee6ba8194221fbce3f89cd996ae9e337289c7058c5180293712a9f7d93345212939f00dd84fc7e7a58916bc3467d9e75238b,0,1
4191,data/Delivery_2_new/Intersections/Day/Batch 1/1903_I_D_4f47013476ef38155fa9c8b5ae7ae0a509083ad8068da2fb47334ed6884d33cd245340f699e776d064bdb6b9fbff9f50746249a6956b94fd10c867852cc5d48a_6.jpg,4f47013476ef38155fa9c8b5ae7ae0a509083ad8068da2fb47334ed6884d33cd245340f699e776d064bdb6b9fbff9f50746249a6956b94fd10c867852cc5d48a,0,1
4192,data/Delivery_2_new/Intersections/Day/Batch 1/1724_I_D_be7c7ea91dbbe8315beefb4e47da30f861dbddacafa11feb593051b340a1bd3ef378f3cc66df6096f946116d3a6484b18d42d56c2ac0831d379dde32ce0a370b_2.jpg,be7c7ea91dbbe8315beefb4e47da30f861dbddacafa11feb593051b340a1bd3ef378f3cc66df6096f946116d3a6484b18d42d56c2ac0831d379dde32ce0a370b,0,1
4193,data/Delivery_2_new/Intersections/Day/Batch 1/1189_I_D_e866c2f54f70015f2029726fa75fbb7d660ad6f5fda107c9dbf7034186fa4d3e4d89ac0bcfcd849b898213fc31d6888709cb1f557ba32a9630bc286ae50f969d_15.jpg,e866c2f54f70015f2029726fa75fbb7d660ad6f5fda107c9dbf7034186fa4d3e4d89ac0bcfcd849b898213fc31d6888709cb1f557ba32a9630bc286ae50f969d,0,1
4194,data/Delivery_2_new/Intersections/Day/Batch 1/1570_I_D_bc7e05375b09cb7e24dff0f0ecd728ae81a8b901c93441c66d86c2968c9aa779fb7deae6d92c268241b1c6d5c4793b9247df9dbbcc713016db16262a346b7bac_26.jpg,bc7e05375b09cb7e24dff0f0ecd728ae81a8b901c93441c66d86c2968c9aa779fb7deae6d92c268241b1c6d5c4793b9247df9dbbcc713016db16262a346b7bac,0,1
4195,data/Delivery_2_new/Intersections/Day/Batch 1/1657_I_D_c246de06f4f46948356fef2380e51f5cbb97b6d6fb271b692efb73c5b26a805b219a01d2a67772a170fa04039a08d4233dd80ad96d8061a2244c51390b24c286_40.jpg,c246de06f4f46948356fef2380e51f5cbb97b6d6fb271b692efb73c5b26a805b219a01d2a67772a170fa04039a08d4233dd80ad96d8061a2244c51390b24c286,0,1
4196,data/Delivery_2_new/Intersections/Day/Batch 1/1483_I_D_7244a9252c0af6f1e8bc5aedf0a481d1a815c1647e52763e2132b1c6aa6561497eb2233f17d4631c6f0c686d0a556b528a3704716b971a6e1d7a7296fcb27ebd_39.jpg,7244a9252c0af6f1e8bc5aedf0a481d1a815c1647e52763e2132b1c6aa6561497eb2233f17d4631c6f0c686d0a556b528a3704716b971a6e1d7a7296fcb27ebd,0,1
4197,data/Delivery_2_new/Intersections/Day/Batch 1/1681_I_D_6229eb85205ef055301c9e0f4a818422f0024354212a3ba87e2a122f2a367f5f6f1f75d0a1ffdfe8d829ea008f5dbda1bcd860eca0363c45da14dcae9d72d4bf_26.jpg,6229eb85205ef055301c9e0f4a818422f0024354212a3ba87e2a122f2a367f5f6f1f75d0a1ffdfe8d829ea008f5dbda1bcd860eca0363c45da14dcae9d72d4bf,0,1
4199,data/Delivery_2_new/Intersections/Day/Batch 1/1175_I_D_9cdecf519aa6c4a07b227fee6853b5d38ed2b9b1bb7ebb3ff66138c50bcb27cf821ff3a66f473fe1c72b578aca2911c9ba0e92727e15c32e1976359e5bff5892_23.jpg,9cdecf519aa6c4a07b227fee6853b5d38ed2b9b1bb7ebb3ff66138c50bcb27cf821ff3a66f473fe1c72b578aca2911c9ba0e92727e15c32e1976359e5bff5892,0,1
4200,data/Delivery_2_new/Intersections/Day/Batch 1/1071_I_D_67f900f85a6ef4d78474b48a6e89a8bab2d027b9f1d2b67df374d58899be0fe3c5c421dfa32ee556992a86d20340f0f59574bca4d362b14db6ea5565b022f50b_13.jpg,67f900f85a6ef4d78474b48a6e89a8bab2d027b9f1d2b67df374d58899be0fe3c5c421dfa32ee556992a86d20340f0f59574bca4d362b14db6ea5565b022f50b,0,1
4201,data/Delivery_2_new/Intersections/Day/Batch 1/1487_I_D_4ca28ae3cd00d8993923deedc7f585630c03af87898ca58842b9b74fd5cac730651a6647c81ca1124ccc5067266846fb372787d48a4965bb068ca4e7e0edba90_50.jpg,4ca28ae3cd00d8993923deedc7f585630c03af87898ca58842b9b74fd5cac730651a6647c81ca1124ccc5067266846fb372787d48a4965bb068ca4e7e0edba90,0,1
4206,data/Delivery_2_new/Intersections/Day/Batch 1/1855_I_D_8e3e05073899c539749904e6e0fdeedbb5728e68a9225b2ba5f078479174c3c2611fbd794bc421cbc006e8fb1d5c8e97a30bca910bf8ac6eb4acb2e4e85e6f86_41.jpg,8e3e05073899c539749904e6e0fdeedbb5728e68a9225b2ba5f078479174c3c2611fbd794bc421cbc006e8fb1d5c8e97a30bca910bf8ac6eb4acb2e4e85e6f86,0,1
4207,data/Delivery_2_new/Intersections/Day/Batch 1/1435_I_D_99589f8c71b98184f107274e6c790ae53103e365bd9e268240106bbbeb899371139bfcf33d01dd55f591c3025839fe7925b8ba7be1a1ca0fcb5ce49b1ee1b0c5_46.jpg,99589f8c71b98184f107274e6c790ae53103e365bd9e268240106bbbeb899371139bfcf33d01dd55f591c3025839fe7925b8ba7be1a1ca0fcb5ce49b1ee1b0c5,0,1
4208,data/Delivery_2_new/Intersections/Day/Batch 1/1975_I_D_aad7dc2f485c911b2fdc17e1087b216837f4eb532cd07b9c4fbabb0c6a0bc1759914d1867e68009db41c0590569807dac4b84a0a3fc913b6845446f4f1dbd1f1_34.jpg,aad7dc2f485c911b2fdc17e1087b216837f4eb532cd07b9c4fbabb0c6a0bc1759914d1867e68009db41c0590569807dac4b84a0a3fc913b6845446f4f1dbd1f1,0,1
4209,data/Delivery_2_new/Intersections/Day/Batch 1/1651_I_D_ffac3ef1f3d7bdb621546ea414fdc6a9bf95e876550b836639b8987913dca89f39995cd4032eedae548b0910ce4889ef0bb011c23f5e3bc19dbb538a8e561c95_22.jpg,ffac3ef1f3d7bdb621546ea414fdc6a9bf95e876550b836639b8987913dca89f39995cd4032eedae548b0910ce4889ef0bb011c23f5e3bc19dbb538a8e561c95,0,1
4211,data/Delivery_2_new/Intersections/Day/Batch 1/1943_I_D_ccd0bb13fc5387ec642655c9470073021031e81b1091ca994e9893720597dad31fe2460d4b3b4a8dee7871faebc4a0a3dbfb58fd4ca3c697b54dadcf042bfc9e_25.jpg,ccd0bb13fc5387ec642655c9470073021031e81b1091ca994e9893720597dad31fe2460d4b3b4a8dee7871faebc4a0a3dbfb58fd4ca3c697b54dadcf042bfc9e,0,1
4212,data/Delivery_2_new/Intersections/Day/Batch 1/1550_I_D_b7a81fa2f8db2b5dc7b3c7cdf86d889b927a55c700868de5e13cbbb62436ae0bf2dd4c9e6cd93ebc525d6c741dae44f5b361e28ffce505eb1dd163b4b5eff8b8_9.jpg,b7a81fa2f8db2b5dc7b3c7cdf86d889b927a55c700868de5e13cbbb62436ae0bf2dd4c9e6cd93ebc525d6c741dae44f5b361e28ffce505eb1dd163b4b5eff8b8,0,1
4213,data/Delivery_2_new/Intersections/Day/Batch 1/1346_I_D_f250d57be0668dc84e12a3fc3f5b4e5fec62cfe9c5d7db86f9df55c65671e9f168992ec16af90be535c8095878b93060dc1202eaf41c53ba854bcc949014adaf_49.jpg,f250d57be0668dc84e12a3fc3f5b4e5fec62cfe9c5d7db86f9df55c65671e9f168992ec16af90be535c8095878b93060dc1202eaf41c53ba854bcc949014adaf,0,1
4214,data/Delivery_2_new/Intersections/Day/Batch 1/1481_I_D_6587d661ca6aa12ae09eb0eec84cc217a4282bb3a3f830597526ed56006c1b7cf6bc8d57cffd18740799a0477511bf6f36bf89d53669c64b703a329e0aeb69d5_32.jpg,6587d661ca6aa12ae09eb0eec84cc217a4282bb3a3f830597526ed56006c1b7cf6bc8d57cffd18740799a0477511bf6f36bf89d53669c64b703a329e0aeb69d5,0,1
4215,data/Delivery_2_new/Intersections/Day/Batch 1/1154_I_D_baf17ab80370bd73cb43275fea2c22e50d1b2a249473eabb63c720ac9b0c52fb8bea8f17d45e7084b9d70463920625f30550a6049482f5211851561d8c835360_11.jpg,baf17ab80370bd73cb43275fea2c22e50d1b2a249473eabb63c720ac9b0c52fb8bea8f17d45e7084b9d70463920625f30550a6049482f5211851561d8c835360,0,1
4216,data/Delivery_2_new/Intersections/Day/Batch 1/1809_I_D_caba9c6a4ef1dd3ddf74e7fc059bedc0a40ca5add321421953960629d60ab0270cc240304c4559e287845aa49581d6301259d2252490ffdbc88c524cc202b1c4_30.jpg,caba9c6a4ef1dd3ddf74e7fc059bedc0a40ca5add321421953960629d60ab0270cc240304c4559e287845aa49581d6301259d2252490ffdbc88c524cc202b1c4,0,1
4218,data/Delivery_2_new/Intersections/Day/Batch 1/1900_I_D_5b74278ed4f15f579b8d4ab2ccf830fea2b8c864b1190c6ec9ce405780e939fec993bd1861ab42044d1397a60713f5e65b4f99c768e02b1b5dc2d1796fceb994_58.jpg,5b74278ed4f15f579b8d4ab2ccf830fea2b8c864b1190c6ec9ce405780e939fec993bd1861ab42044d1397a60713f5e65b4f99c768e02b1b5dc2d1796fceb994,0,1
4219,data/Delivery_2_new/Intersections/Day/Batch 1/1008_I_D_e2994d6fa62e4018cd249a2b2eecc14aff3551acc2859092eefe083707895a23725eaff1ffb48b9c29116ec2fa9cefa5c432037813be62f84f59ccd37ea9ff35_21.jpg,e2994d6fa62e4018cd249a2b2eecc14aff3551acc2859092eefe083707895a23725eaff1ffb48b9c29116ec2fa9cefa5c432037813be62f84f59ccd37ea9ff35,0,1
4220,data/Delivery_2_new/Intersections/Day/Batch 1/1854_I_D_8e3e05073899c539749904e6e0fdeedbb5728e68a9225b2ba5f078479174c3c2611fbd794bc421cbc006e8fb1d5c8e97a30bca910bf8ac6eb4acb2e4e85e6f86_33.jpg,8e3e05073899c539749904e6e0fdeedbb5728e68a9225b2ba5f078479174c3c2611fbd794bc421cbc006e8fb1d5c8e97a30bca910bf8ac6eb4acb2e4e85e6f86,0,1
4222,data/Delivery_2_new/Intersections/Day/Batch 1/1629_I_D_62c5209e40b5deadf71ae8cf22ed4aa58f9338cf608d35b18336fd17a9db5504397d82ec8bab72dfa615659ac477a3c7fec03c64df445ffe35031feea62b2d70_17.jpg,62c5209e40b5deadf71ae8cf22ed4aa58f9338cf608d35b18336fd17a9db5504397d82ec8bab72dfa615659ac477a3c7fec03c64df445ffe35031feea62b2d70,0,1
4223,data/Delivery_2_new/Intersections/Day/Batch 1/1309_I_D_9bbfcb3f08b3ebca98b8635887101cf8824962103f4f4467badfdedba0184c7a54ab6b923567fc1c29ddcb20be4bb672e481ec941b92ea22737f86c0ca82004a_40.jpg,9bbfcb3f08b3ebca98b8635887101cf8824962103f4f4467badfdedba0184c7a54ab6b923567fc1c29ddcb20be4bb672e481ec941b92ea22737f86c0ca82004a,0,1
4224,data/Delivery_2_new/Intersections/Day/Batch 1/1006_I_D_f3f2104aef5c4e86ff3913d918c6f0d4dc6125338a9a39d01d8b9918bd0304503c9b096295bddd29d0c938e680c8d06b2757d6f3b95af414da150f9ed2d04f5d_15.jpg,f3f2104aef5c4e86ff3913d918c6f0d4dc6125338a9a39d01d8b9918bd0304503c9b096295bddd29d0c938e680c8d06b2757d6f3b95af414da150f9ed2d04f5d,0,1
4225,data/Delivery_2_new/Intersections/Day/Batch 1/1546_I_D_6326d5ed4c1eeeb122235f6eacf4cfc56a232738c9e0df9df9473d84b107058b3076abcd1f6653a9c260cba33b6d588e8438b3a938c26d5acd6fdb2d34948836_28.jpg,6326d5ed4c1eeeb122235f6eacf4cfc56a232738c9e0df9df9473d84b107058b3076abcd1f6653a9c260cba33b6d588e8438b3a938c26d5acd6fdb2d34948836,0,1
4226,data/Delivery_2_new/Intersections/Day/Batch 1/1395_I_D_5358d223cae4210c9ceb10a2bd1f66260b1db3d8c178062a5f2823080a97f31a2d0632edbc4c9349e23f0c6c14b90f419ac917521ab6a03a7e789ca49842307c_28.jpg,5358d223cae4210c9ceb10a2bd1f66260b1db3d8c178062a5f2823080a97f31a2d0632edbc4c9349e23f0c6c14b90f419ac917521ab6a03a7e789ca49842307c,0,1
4227,data/Delivery_2_new/Intersections/Day/Batch 1/1227_I_D_d0f3d627d4da52a54655db673a9992abf0dbd8735faf4e58d3af474667a6f3467a7da591fbf63a58980edc301fb0586205b526b175797b7459215f476fdd5638_1.jpg,d0f3d627d4da52a54655db673a9992abf0dbd8735faf4e58d3af474667a6f3467a7da591fbf63a58980edc301fb0586205b526b175797b7459215f476fdd5638,0,1
4228,data/Delivery_2_new/Intersections/Day/Batch 1/1954_I_D_895550ee255dbbf3ed19758ccbd644477e4634596f83df12a19f958fea55c919bc92ea54077dc52c4ff89660995ee8f6cff4d9f96cfe7354e0be48af8a4c461e_54.jpg,895550ee255dbbf3ed19758ccbd644477e4634596f83df12a19f958fea55c919bc92ea54077dc52c4ff89660995ee8f6cff4d9f96cfe7354e0be48af8a4c461e,0,1
4229,data/Delivery_2_new/Intersections/Day/Batch 1/1287_I_D_1360f4718ef94f9dac11f83e983de0ecd270b72b31f621f45500516c4395cbf64f6c0e2c9fa0076643d7499deb465de2359e5d1656c44bf52d4d1db89c8ff94c_10.jpg,1360f4718ef94f9dac11f83e983de0ecd270b72b31f621f45500516c4395cbf64f6c0e2c9fa0076643d7499deb465de2359e5d1656c44bf52d4d1db89c8ff94c,0,1
4230,data/Delivery_2_new/Intersections/Day/Batch 1/1066_I_D_923e04919af9110f639a017e815ae11fb59f87f8255b88dd6faa3f0c984082a62a04d87c3f8b89450dfcdc0d451c7d91af5fd5f7cb88175582932509460d5ae1_11.jpg,923e04919af9110f639a017e815ae11fb59f87f8255b88dd6faa3f0c984082a62a04d87c3f8b89450dfcdc0d451c7d91af5fd5f7cb88175582932509460d5ae1,0,1
4231,data/Delivery_2_new/Intersections/Day/Batch 1/1330_I_D_e200285c5cfa875764dc9d011908edfe98ecc1d902ed435bfb4a394f8aac97b412ee4527a486c476629a2e207f9677a0f2fddffd719aa44954bb19cb4706b797_42.jpg,e200285c5cfa875764dc9d011908edfe98ecc1d902ed435bfb4a394f8aac97b412ee4527a486c476629a2e207f9677a0f2fddffd719aa44954bb19cb4706b797,0,1
4232,data/Delivery_2_new/Intersections/Day/Batch 1/1318_I_D_910951b61a7d82c30f764783f3c61e6bd1fa3534e88b0bad08874313060af260fb3ab0edf451919c6a9e6854f9a662275bb63021311004790d86df2645e86ad3_26.jpg,910951b61a7d82c30f764783f3c61e6bd1fa3534e88b0bad08874313060af260fb3ab0edf451919c6a9e6854f9a662275bb63021311004790d86df2645e86ad3,0,1
4233,data/Delivery_2_new/Intersections/Day/Batch 1/1024_I_D_447a47e05740b3ea898c55d87e4b8f51636b560082b10e31df26437e497d015547d99cfa0586f7c41171d761e1ca8460b53fc4e073e1fb2f127e00175686a8c7_35.jpg,447a47e05740b3ea898c55d87e4b8f51636b560082b10e31df26437e497d015547d99cfa0586f7c41171d761e1ca8460b53fc4e073e1fb2f127e00175686a8c7,0,1
4235,data/Delivery_2_new/Intersections/Day/Batch 1/1333_I_D_eae05b58c9becb5dbd839d56e3bc52c8e92821b1c0c0b4d48bd23c235d85ff2633c4eee553d2122f4d469a650d25f5382cfdad38362e1d910393bf3931ab84d9_1.jpg,eae05b58c9becb5dbd839d56e3bc52c8e92821b1c0c0b4d48bd23c235d85ff2633c4eee553d2122f4d469a650d25f5382cfdad38362e1d910393bf3931ab84d9,0,1
4237,data/Delivery_2_new/Intersections/Day/Batch 1/1199_I_D_43585286ec3658926adcce3189c0f06562de27aae6a1f873731278e08ef720bffd7f3586a3eb58caa5bc023002c4623c355aeb6b44c06eb40101d80a6f3a1822_23.jpg,43585286ec3658926adcce3189c0f06562de27aae6a1f873731278e08ef720bffd7f3586a3eb58caa5bc023002c4623c355aeb6b44c06eb40101d80a6f3a1822,0,1
4238,data/Delivery_2_new/Intersections/Day/Batch 1/1728_I_D_f31947588cbf050d4b745c4044de737f095bea6771ad7dae569761d07abacf5d845df6fd8db75eb9d564aee0e07b4e893d5848c7c67e6f7e1385d577863c2024_67.jpg,f31947588cbf050d4b745c4044de737f095bea6771ad7dae569761d07abacf5d845df6fd8db75eb9d564aee0e07b4e893d5848c7c67e6f7e1385d577863c2024,0,1
4239,data/Delivery_2_new/Intersections/Day/Batch 1/1401_I_D_4ef8cfe2405c0b5ac0c9024f80b9e58488e853b08e3fb0baf8a2d62106169803545208d029abd173b78ea33e8b11cff36b90519c8f1efb949b1da4a792b6f1b5_32.jpg,4ef8cfe2405c0b5ac0c9024f80b9e58488e853b08e3fb0baf8a2d62106169803545208d029abd173b78ea33e8b11cff36b90519c8f1efb949b1da4a792b6f1b5,0,1
4242,data/Delivery_2_new/Intersections/Day/Batch 1/1311_I_D_40b4e9c3e40532b696841df8dce81e4102411ac1d89c219e54529cd43b7aed89f6d7a3458df70586fabbddf89bddc03db0d523b8c65d5abd43e3fc81b8b9a7ae_35.jpg,40b4e9c3e40532b696841df8dce81e4102411ac1d89c219e54529cd43b7aed89f6d7a3458df70586fabbddf89bddc03db0d523b8c65d5abd43e3fc81b8b9a7ae,0,1
4243,data/Delivery_2_new/Intersections/Day/Batch 1/1342_I_D_573993dacc22f764b3b80dae36b6434a293388ee8df52a7172dbd25c1b65035d514fb38d95782d2a8f8ad56891856520d371d29bde40a27821db1b622b393713_49.jpg,573993dacc22f764b3b80dae36b6434a293388ee8df52a7172dbd25c1b65035d514fb38d95782d2a8f8ad56891856520d371d29bde40a27821db1b622b393713,0,1
4244,data/Delivery_2_new/Intersections/Day/Batch 1/1393_I_D_b7bf8db6187be887c38b53d34047601f1569ac9f9ddd3fdb8c467a104b9dcfe4c2363162958554e8fff3d3030e43fbabc1d388c798b696586f3146ee33920bf2_31.jpg,b7bf8db6187be887c38b53d34047601f1569ac9f9ddd3fdb8c467a104b9dcfe4c2363162958554e8fff3d3030e43fbabc1d388c798b696586f3146ee33920bf2,0,1
4245,data/Delivery_2_new/Intersections/Day/Batch 1/1526_I_D_e6aab60b24b3c3a70e4485b51a7d11ca3df9c67aa2faaae4fb91258918f478107f114e47e369170ca10372edc67f2fa9573415a3d38b18fb4f3680a4bfef7474_14.jpg,e6aab60b24b3c3a70e4485b51a7d11ca3df9c67aa2faaae4fb91258918f478107f114e47e369170ca10372edc67f2fa9573415a3d38b18fb4f3680a4bfef7474,0,1
4246,data/Delivery_2_new/Intersections/Day/Batch 1/1522_I_D_aaf7c7ebe2fd2e22f96dd9136830a9c6204aec9d856e2eb50877fdac0c696ffdf23538ac9eab2683150625ac9673ba9f5f59c9e792b997ff8f078698f02cb074_14.jpg,aaf7c7ebe2fd2e22f96dd9136830a9c6204aec9d856e2eb50877fdac0c696ffdf23538ac9eab2683150625ac9673ba9f5f59c9e792b997ff8f078698f02cb074,0,1
4247,data/Delivery_2_new/Intersections/Day/Batch 1/1194_I_D_f5a182b8498b2c2d158946a86e42cb7749c71487aea20dff9fcdc730dbf97ef01eb96b6866f4ba98208deca8afe457e44d6a6f734baed4dc21756ac9e7342802_6.jpg,f5a182b8498b2c2d158946a86e42cb7749c71487aea20dff9fcdc730dbf97ef01eb96b6866f4ba98208deca8afe457e44d6a6f734baed4dc21756ac9e7342802,0,1
4249,data/Delivery_2_new/Intersections/Day/Batch 1/1237_I_D_8e66fdd4ca026a599da43cd57b20ee96dd5101ca538d8aa3a511f45241985e6d3a852fbad19035237138d2ed1cd7d8536ae4df22dbd93646db0a967cd6713281_25.jpg,8e66fdd4ca026a599da43cd57b20ee96dd5101ca538d8aa3a511f45241985e6d3a852fbad19035237138d2ed1cd7d8536ae4df22dbd93646db0a967cd6713281,0,1
4250,data/Delivery_2_new/Intersections/Day/Batch 1/1257_I_D_83e9972f32074d75b8378543f06fc40f7b389a35560c5f8da2665fdd892366446e5a1bf0de3974671f5dfb75ea9a0e108efc101b514a8383b20adee3a4c3f188_9.jpg,83e9972f32074d75b8378543f06fc40f7b389a35560c5f8da2665fdd892366446e5a1bf0de3974671f5dfb75ea9a0e108efc101b514a8383b20adee3a4c3f188,0,1
4251,data/Delivery_2_new/Intersections/Day/Batch 1/1291_I_D_d2f4f18d5146f8a9758457090820b1d781870b63f545c66eaedb5040da33cc1e82a4d53b156c6c3bff6098c120046cdb487370f125312b606cf5de21aac94b9d_28.jpg,d2f4f18d5146f8a9758457090820b1d781870b63f545c66eaedb5040da33cc1e82a4d53b156c6c3bff6098c120046cdb487370f125312b606cf5de21aac94b9d,0,1
4252,data/Delivery_2_new/Intersections/Day/Batch 1/1520_I_D_054712a6d626bcfe76eb13127228059c3188205a51ccc7051b62bf97a37b75dd19778199dbaf3b3de3b3833a56ce1fa9800671111802ff5c023ad14511472c0b_10.jpg,054712a6d626bcfe76eb13127228059c3188205a51ccc7051b62bf97a37b75dd19778199dbaf3b3de3b3833a56ce1fa9800671111802ff5c023ad14511472c0b,0,1
