,name,path,barricade
1648,451_12a1b6f3d40867f9eb7e2449b51250bf5a8d4cf814b19f224b23fb9261aa861601f9ac225f273675b87955ef04bc7f7047eeae3e3e39a1704bbc87ab7c05e568_16.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/451_12a1b6f3d40867f9eb7e2449b51250bf5a8d4cf814b19f224b23fb9261aa861601f9ac225f273675b87955ef04bc7f7047eeae3e3e39a1704bbc87ab7c05e568_16.jpg,"[[(420.03, 116.64), (436.78, 116.98), (436.61, 132.04), (420.0, 132.0)]]"
1667,469_452353d3ac59b3704b7cba87da774ed8d1166da212f94c56dfb45ff8ee5b097f5dcd235652fb7575a114f0a96ad988a362fc345c1a3dd16e7fba416eaf0b8902_0.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/469_452353d3ac59b3704b7cba87da774ed8d1166da212f94c56dfb45ff8ee5b097f5dcd235652fb7575a114f0a96ad988a362fc345c1a3dd16e7fba416eaf0b8902_0.jpg,"[[(51.7, 275.64), (60.36, 274.81), (56.73, 254.7), (51.7, 254.98)], [(141.5, 382.71), (131.65, 385.61), (131.07, 391.4), (162.92, 394.29), (177.39, 384.45), (172.76, 377.5), (164.66, 376.92), (155.39, 305.7), (138.6, 307.44)], [(283.51, 278.55), (295.23, 279.55), (295.23, 275.53), (292.55, 273.52), (291.21, 250.74), (285.52, 250.4), (283.51, 273.19), (280.83, 275.53)], [(304.86, 256.29), (311.0, 257.0), (311.69, 242.61), (305.66, 242.61)], [(450.41, 253.47), (456.45, 253.87), (456.04, 239.4), (450.82, 240.6)]]"
1669,470_452353d3ac59b3704b7cba87da774ed8d1166da212f94c56dfb45ff8ee5b097f5dcd235652fb7575a114f0a96ad988a362fc345c1a3dd16e7fba416eaf0b8902_24.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/470_452353d3ac59b3704b7cba87da774ed8d1166da212f94c56dfb45ff8ee5b097f5dcd235652fb7575a114f0a96ad988a362fc345c1a3dd16e7fba416eaf0b8902_24.jpg,"[[(465.3, 260.4), (463.9, 262.91), (467.81, 265.14), (474.79, 264.31), (471.72, 262.07), (472.28, 243.92), (466.69, 243.08)], [(81.0, 392.0), (72.0, 402.0), (107.91, 405.14), (119.01, 388.73), (109.0, 386.0), (96.33, 334.21), (93.44, 314.91), (78.0, 313.46)], [(232.42, 287.2), (246.0, 287.0), (243.87, 282.74), (243.0, 268.0), (243.03, 255.37), (234.09, 255.37), (233.26, 268.77)]]"
1670,471_452353d3ac59b3704b7cba87da774ed8d1166da212f94c56dfb45ff8ee5b097f5dcd235652fb7575a114f0a96ad988a362fc345c1a3dd16e7fba416eaf0b8902_31.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/471_452353d3ac59b3704b7cba87da774ed8d1166da212f94c56dfb45ff8ee5b097f5dcd235652fb7575a114f0a96ad988a362fc345c1a3dd16e7fba416eaf0b8902_31.jpg,"[[(82.34, 351.58), (72.21, 357.37), (73.17, 361.71), (94.4, 363.16), (111.29, 355.44), (110.33, 352.55), (99.71, 349.65), (92.96, 293.68), (80.89, 292.23)], [(400.03, 357.93), (392.39, 358.34), (391.59, 366.38), (397.62, 378.44), (433.81, 377.23), (429.75, 359.94), (425.77, 352.71), (422.55, 308.07), (414.47, 318.53), (401.64, 310.89)], [(655.94, 317.18), (648.24, 317.85), (653.6, 327.57), (675.71, 326.9), (669.35, 318.86), (669.01, 272.95), (657.62, 271.28)], [(361.78, 280.53), (359.84, 281.69), (360.23, 284.8), (375.55, 284.8), (374.19, 280.34), (371.28, 279.56), (370.31, 259.59), (369.92, 257.07), (362.55, 256.87)], [(346.15, 260.13), (356.43, 260.32), (354.49, 256.83), (352.74, 256.83), (352.55, 240.55), (348.48, 240.35), (347.51, 255.09), (345.37, 256.83)], [(214.16, 285.58), (224.49, 286.17), (222.81, 252.91), (215.83, 253.78)]]"
1671,472_452353d3ac59b3704b7cba87da774ed8d1166da212f94c56dfb45ff8ee5b097f5dcd235652fb7575a114f0a96ad988a362fc345c1a3dd16e7fba416eaf0b8902_38.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/472_452353d3ac59b3704b7cba87da774ed8d1166da212f94c56dfb45ff8ee5b097f5dcd235652fb7575a114f0a96ad988a362fc345c1a3dd16e7fba416eaf0b8902_38.jpg,"[[(520.66, 345.23), (511.01, 347.24), (520.26, 359.7), (551.22, 357.29), (545.19, 346.43), (539.56, 346.43), (536.34, 290.54), (522.67, 290.54)], [(576.05, 271.75), (578.37, 275.43), (591.75, 274.65), (591.37, 271.94), (587.1, 271.55), (586.33, 247.89), (578.76, 247.89)], [(427.91, 267.99), (440.75, 265.76), (436.0, 262.41), (435.73, 241.47), (428.19, 241.19)], [(120.07, 240.28), (206.0, 242.0), (205.77, 303.39), (120.07, 297.02)], [(191.0, 352.0), (183.0, 363.0), (202.0, 366.0), (221.38, 365.33), (230.23, 353.27), (216.56, 352.46), (210.0, 293.0), (195.25, 292.96)]]"
1672,473_452353d3ac59b3704b7cba87da774ed8d1166da212f94c56dfb45ff8ee5b097f5dcd235652fb7575a114f0a96ad988a362fc345c1a3dd16e7fba416eaf0b8902_49.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/473_452353d3ac59b3704b7cba87da774ed8d1166da212f94c56dfb45ff8ee5b097f5dcd235652fb7575a114f0a96ad988a362fc345c1a3dd16e7fba416eaf0b8902_49.jpg,"[[(648.14, 287.37), (645.34, 290.16), (654.28, 293.23), (665.45, 292.12), (657.35, 287.37), (658.47, 251.91), (650.09, 251.91)], [(482.97, 253.77), (492.98, 254.47), (489.25, 248.42), (489.02, 233.99), (484.6, 233.99), (484.13, 250.75)], [(222.0, 322.0), (249.06, 321.44), (250.07, 313.73), (244.03, 311.72), (238.0, 266.48), (224.93, 265.48), (226.0, 312.0)], [(274.71, 271.46), (284.72, 270.52), (288.67, 268.9), (284.72, 266.8), (284.72, 250.51), (279.6, 250.51), (276.57, 267.03)], [(287.74, 253.82), (295.65, 253.82), (293.79, 239.86), (289.14, 240.09), (289.14, 250.79)], [(128.66, 347.6), (163.64, 342.37), (157.21, 336.34), (142.33, 335.13), (141.93, 283.67), (128.26, 282.06), (129.47, 335.94), (123.43, 341.97)], [(202.0, 278.0), (217.52, 278.84), (217.52, 272.81), (213.5, 271.2), (212.3, 251.9), (206.26, 251.1), (207.0, 273.0)]]"
1673,474_19392d4025cd4944bd2240edf0b8e2dd4c27dfa523b3833799555c960ec5d0a5fb2b7e48bf49576f2d6ed99c3a9748e235a47d23540c7366c221153519e12589_110.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/474_19392d4025cd4944bd2240edf0b8e2dd4c27dfa523b3833799555c960ec5d0a5fb2b7e48bf49576f2d6ed99c3a9748e235a47d23540c7366c221153519e12589_110.jpg,"[[(35.94, 266.7), (32.32, 268.71), (41.97, 271.52), (48.0, 265.89), (43.98, 263.88), (43.98, 250.21), (36.74, 250.21)], [(138.82, 255.63), (135.33, 259.35), (146.96, 259.12), (146.73, 257.49), (144.17, 256.33), (144.17, 238.18), (140.22, 237.95)], [(92.0, 263.0), (89.42, 265.89), (100.27, 267.5), (102.28, 264.69), (99.07, 263.88), (99.07, 240.56), (93.44, 240.97)], [(721.02, 367.74), (706.55, 367.74), (706.55, 374.18), (743.54, 374.58), (739.52, 367.74), (729.0, 366.0), (731.0, 317.0), (724.0, 316.0)], [(601.0, 358.0), (592.75, 356.49), (583.1, 363.72), (619.29, 368.55), (625.73, 361.71), (612.0, 360.0), (611.25, 304.21), (604.41, 303.01)], [(485.56, 333.97), (470.68, 335.98), (494.0, 344.02), (512.5, 340.8), (501.24, 335.58), (497.62, 289.34), (486.76, 289.34)], [(1.77, 246.04), (8.81, 247.39), (8.14, 267.82), (12.83, 268.83), (13.17, 270.51), (3.79, 272.52), (0.1, 271.85), (0.0, 268.83), (1.0, 268.0)]]"
1674,475_19392d4025cd4944bd2240edf0b8e2dd4c27dfa523b3833799555c960ec5d0a5fb2b7e48bf49576f2d6ed99c3a9748e235a47d23540c7366c221153519e12589_24.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/475_19392d4025cd4944bd2240edf0b8e2dd4c27dfa523b3833799555c960ec5d0a5fb2b7e48bf49576f2d6ed99c3a9748e235a47d23540c7366c221153519e12589_24.jpg,"[[(522.0, 479.0), (538.99, 395.97), (548.83, 391.34), (562.15, 391.34), (569.1, 395.39), (564.46, 479.93)], [(393.31, 297.01), (391.3, 298.69), (390.0, 302.0), (408.72, 302.37), (408.39, 296.67), (406.0, 296.0), (405.0, 263.0), (397.0, 262.83)], [(372.0, 263.0), (370.26, 264.38), (371.42, 266.48), (380.03, 267.17), (380.26, 264.15), (378.17, 263.45), (378.4, 245.53), (373.0, 246.0)], [(361.62, 252.7), (366.79, 252.87), (365.98, 239.29), (362.1, 239.13)]]"
1675,476_19392d4025cd4944bd2240edf0b8e2dd4c27dfa523b3833799555c960ec5d0a5fb2b7e48bf49576f2d6ed99c3a9748e235a47d23540c7366c221153519e12589_42.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/476_19392d4025cd4944bd2240edf0b8e2dd4c27dfa523b3833799555c960ec5d0a5fb2b7e48bf49576f2d6ed99c3a9748e235a47d23540c7366c221153519e12589_42.jpg,"[[(447.09, 333.83), (440.39, 333.83), (447.09, 343.55), (469.21, 340.87), (464.85, 334.84), (463.84, 284.24), (452.45, 285.25)], [(410.25, 275.48), (406.76, 276.41), (410.49, 279.44), (420.49, 278.74), (417.7, 276.18), (416.77, 256.86), (410.02, 256.63)]]"
1676,477_19392d4025cd4944bd2240edf0b8e2dd4c27dfa523b3833799555c960ec5d0a5fb2b7e48bf49576f2d6ed99c3a9748e235a47d23540c7366c221153519e12589_9.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/477_19392d4025cd4944bd2240edf0b8e2dd4c27dfa523b3833799555c960ec5d0a5fb2b7e48bf49576f2d6ed99c3a9748e235a47d23540c7366c221153519e12589_9.jpg,"[[(657.39, 327.13), (645.81, 327.13), (641.76, 335.81), (675.34, 337.55), (675.34, 330.02), (663.76, 328.28), (666.66, 284.28), (663.76, 283.7)], [(512.06, 320.18), (497.59, 323.65), (524.8, 330.02), (540.43, 326.55), (524.0, 320.0), (524.0, 274.0), (513.0, 274.0)], [(420.0, 293.0), (416.03, 295.42), (419.28, 298.21), (433.94, 297.98), (433.94, 296.12), (431.15, 294.72), (427.89, 260.05), (420.21, 261.22)], [(368.76, 265.99), (377.0, 266.0), (378.47, 263.51), (376.48, 263.51), (375.98, 246.83), (371.5, 245.59), (369.0, 264.0)]]"
1677,478_19392d4025cd4944bd2240edf0b8e2dd4c27dfa523b3833799555c960ec5d0a5fb2b7e48bf49576f2d6ed99c3a9748e235a47d23540c7366c221153519e12589_90.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/478_19392d4025cd4944bd2240edf0b8e2dd4c27dfa523b3833799555c960ec5d0a5fb2b7e48bf49576f2d6ed99c3a9748e235a47d23540c7366c221153519e12589_90.jpg,"[[(91.27, 276.26), (103.3, 276.65), (108.14, 275.49), (103.49, 273.55), (102.13, 254.55), (95.54, 254.16), (95.54, 273.74)], [(127.7, 294.0), (138.15, 294.0), (144.58, 291.19), (138.95, 287.57), (135.74, 259.42), (128.5, 259.42), (130.51, 287.17)], [(38.0, 480.0), (82.44, 479.99), (94.6, 458.56), (89.96, 449.3), (72.59, 446.4), (43.64, 354.92), (30.9, 352.6), (21.64, 357.24), (47.12, 455.09), (36.12, 464.35)], [(250.0, 294.0), (262.0, 294.0), (264.41, 291.19), (261.19, 281.54), (259.98, 258.62), (253.55, 258.62), (253.15, 285.56)], [(5.46, 296.82), (18.33, 296.82), (22.35, 293.6), (16.72, 292.39), (13.9, 262.24), (7.07, 262.24), (7.47, 291.59)]]"
1681,481_73a7ca1f0b2a169e6294f554c27f631c466e3f972ffa92373915857c98bcc6be36ca57fac855d8f1e06b5f4e7cc974fc623e242887be8988ff0e3c8ea9eb0c68_27.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/481_73a7ca1f0b2a169e6294f554c27f631c466e3f972ffa92373915857c98bcc6be36ca57fac855d8f1e06b5f4e7cc974fc623e242887be8988ff0e3c8ea9eb0c68_27.jpg,"[[(165.0, 205.0), (217.93, 203.22), (218.5, 243.75), (162.92, 242.59)], [(285.0, 199.0), (343.0, 198.0), (342.99, 248.96), (282.77, 245.49)], [(516.0, 236.0), (521.62, 235.96), (521.06, 219.77), (516.0, 219.0)], [(541.16, 241.27), (550.38, 241.27), (548.98, 218.37), (543.0, 218.0)], [(468.0, 237.0), (473.61, 235.34), (473.12, 213.63), (467.0, 214.0)], [(475.05, 247.41), (482.77, 247.89), (483.74, 219.9), (477.95, 218.94)], [(94.0, 205.0), (131.0, 204.0), (132.0, 244.0), (95.75, 241.43)]]"
1682,482_73a7ca1f0b2a169e6294f554c27f631c466e3f972ffa92373915857c98bcc6be36ca57fac855d8f1e06b5f4e7cc974fc623e242887be8988ff0e3c8ea9eb0c68_39.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/482_73a7ca1f0b2a169e6294f554c27f631c466e3f972ffa92373915857c98bcc6be36ca57fac855d8f1e06b5f4e7cc974fc623e242887be8988ff0e3c8ea9eb0c68_39.jpg,"[[(136.47, 280.56), (130.78, 285.58), (131.78, 288.93), (152.89, 288.6), (155.91, 283.57), (154.9, 281.23), (150.55, 281.23), (149.21, 240.35), (140.16, 239.68)], [(658.05, 302.61), (670.92, 305.42), (673.74, 261.59), (664.09, 259.58)], [(169.65, 253.75), (167.64, 257.44), (180.0, 258.0), (185.0, 253.0), (181.38, 251.41), (176.35, 221.25), (165.96, 222.25)], [(251.54, 249.19), (246.85, 252.55), (252.21, 254.89), (261.59, 253.89), (259.58, 249.53), (261.0, 224.0), (252.0, 224.0)], [(274.0, 259.0), (271.71, 259.99), (274.13, 263.55), (289.16, 263.06), (286.25, 258.05), (286.0, 228.0), (276.23, 227.83)], [(342.0, 281.0), (327.94, 280.59), (332.63, 287.63), (364.8, 284.95), (358.43, 279.59), (351.0, 280.0), (349.38, 234.35), (343.69, 233.35)], [(432.0, 216.0), (513.22, 216.54), (591.39, 217.69), (593.7, 240.85), (520.75, 242.01), (433.32, 239.7)]]"
1683,483_73a7ca1f0b2a169e6294f554c27f631c466e3f972ffa92373915857c98bcc6be36ca57fac855d8f1e06b5f4e7cc974fc623e242887be8988ff0e3c8ea9eb0c68_46.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/483_73a7ca1f0b2a169e6294f554c27f631c466e3f972ffa92373915857c98bcc6be36ca57fac855d8f1e06b5f4e7cc974fc623e242887be8988ff0e3c8ea9eb0c68_46.jpg,"[[(31.0, 282.0), (44.0, 281.0), (39.59, 274.44), (39.0, 238.0), (32.0, 239.0), (32.06, 273.28), (27.0, 276.0)], [(646.0, 265.0), (657.0, 265.0), (656.51, 232.64), (647.0, 233.0)], [(352.06, 269.5), (343.35, 271.51), (344.36, 275.2), (362.11, 275.87), (373.84, 274.53), (373.51, 270.17), (363.12, 268.49), (356.08, 237.33), (348.38, 237.33)], [(437.0, 317.0), (420.08, 320.77), (420.75, 326.8), (440.86, 331.82), (470.01, 326.8), (469.0, 319.09), (454.0, 317.0), (456.0, 255.0), (441.19, 255.09)], [(48.85, 305.7), (79.54, 304.55), (77.23, 299.33), (66.22, 298.76), (58.12, 251.86), (53.0, 252.0), (59.86, 297.6), (49.43, 299.33)], [(223.14, 214.8), (316.36, 212.48), (381.21, 211.9), (447.21, 209.59), (498.75, 209.59), (531.75, 210.17), (530.01, 225.22), (447.79, 226.96), (357.47, 229.85), (286.83, 234.48), (220.24, 236.8)], [(477.38, 257.44), (495.14, 257.44), (495.81, 254.09), (492.12, 253.42), (489.78, 226.61), (481.07, 226.61), (480.4, 251.74), (473.7, 253.42)]]"
1684,484_02ab2c2ddde979aef369ef4682ca1c871ff36f96c6938818ffed53741aaa962b15d41faa2edba745ad22de7ae522b6a36f5957cc4086ad6e82c0da7c66a776b2_10.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/484_02ab2c2ddde979aef369ef4682ca1c871ff36f96c6938818ffed53741aaa962b15d41faa2edba745ad22de7ae522b6a36f5957cc4086ad6e82c0da7c66a776b2_10.jpg,"[[(9.88, 251.54), (4.25, 253.15), (12.7, 257.57), (28.78, 255.56), (28.78, 252.75), (22.35, 252.34), (21.95, 207.31), (11.49, 208.52)], [(61.55, 229.38), (57.93, 231.8), (65.57, 235.01), (76.83, 235.01), (77.64, 232.2), (72.01, 230.19), (72.41, 198.83), (63.16, 197.62)], [(144.79, 237.43), (140.76, 238.63), (142.77, 243.46), (152.02, 244.26), (159.26, 244.26), (160.06, 241.45), (155.24, 239.84), (157.0, 204.0), (146.39, 202.85)], [(244.0, 215.0), (253.0, 216.0), (253.15, 194.85), (247.12, 193.24)]]"
1685,485_02ab2c2ddde979aef369ef4682ca1c871ff36f96c6938818ffed53741aaa962b15d41faa2edba745ad22de7ae522b6a36f5957cc4086ad6e82c0da7c66a776b2_20.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/485_02ab2c2ddde979aef369ef4682ca1c871ff36f96c6938818ffed53741aaa962b15d41faa2edba745ad22de7ae522b6a36f5957cc4086ad6e82c0da7c66a776b2_20.jpg,"[[(244.46, 215.57), (242.0, 218.0), (252.61, 219.84), (255.71, 218.87), (255.71, 217.32), (252.41, 216.54), (252.22, 195.6), (246.98, 195.79)], [(105.31, 256.1), (98.95, 257.77), (98.61, 260.79), (116.04, 263.8), (127.76, 260.45), (127.09, 257.77), (119.39, 256.43), (120.06, 212.2), (107.99, 211.87)]]"
1686,486_02ab2c2ddde979aef369ef4682ca1c871ff36f96c6938818ffed53741aaa962b15d41faa2edba745ad22de7ae522b6a36f5957cc4086ad6e82c0da7c66a776b2_62.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/486_02ab2c2ddde979aef369ef4682ca1c871ff36f96c6938818ffed53741aaa962b15d41faa2edba745ad22de7ae522b6a36f5957cc4086ad6e82c0da7c66a776b2_62.jpg,"[[(289.0, 215.0), (294.96, 216.77), (296.35, 197.23), (292.0, 198.0)], [(324.25, 207.74), (329.84, 207.51), (329.6, 191.69), (325.18, 191.43)], [(338.91, 199.58), (343.8, 199.81), (343.57, 189.36), (340.08, 189.36)]]"
1687,487_2b22cbaf13bd0bd6346b3470e3cd42c1b4e5e4bb1d465b38f38738fa9d2d291cbf2300dd9fdf1cebc7172da14bbcc5517057dbf1599698c9fd7dbf94ad2f6ad6_1.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/487_2b22cbaf13bd0bd6346b3470e3cd42c1b4e5e4bb1d465b38f38738fa9d2d291cbf2300dd9fdf1cebc7172da14bbcc5517057dbf1599698c9fd7dbf94ad2f6ad6_1.jpg,"[[(116.02, 387.92), (100.97, 398.92), (102.7, 402.4), (146.71, 405.29), (162.34, 383.87), (146.13, 378.66), (132.81, 299.91), (118.91, 292.97), (111.0, 299.0)], [(665.5, 313.23), (657.0, 316.0), (667.24, 322.49), (685.77, 320.18), (678.82, 314.39), (681.13, 271.54), (673.61, 270.38)], [(391.99, 235.62), (397.11, 235.15), (397.11, 222.82), (393.39, 223.29)], [(551.44, 371.13), (539.86, 371.71), (553.17, 389.66), (590.81, 387.34), (579.23, 374.61), (583.86, 297.6), (576.33, 297.02), (565.33, 297.6)], [(515.48, 258.41), (524.19, 259.41), (521.51, 235.96), (515.81, 235.29)], [(411.57, 260.45), (416.93, 263.8), (428.33, 263.8), (425.31, 259.78), (424.64, 231.97), (417.6, 231.97), (414.92, 257.44)]]"
1688,488_2b22cbaf13bd0bd6346b3470e3cd42c1b4e5e4bb1d465b38f38738fa9d2d291cbf2300dd9fdf1cebc7172da14bbcc5517057dbf1599698c9fd7dbf94ad2f6ad6_14.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/488_2b22cbaf13bd0bd6346b3470e3cd42c1b4e5e4bb1d465b38f38738fa9d2d291cbf2300dd9fdf1cebc7172da14bbcc5517057dbf1599698c9fd7dbf94ad2f6ad6_14.jpg,"[[(260.0, 265.0), (263.83, 266.34), (276.68, 266.62), (277.79, 262.99), (275.0, 262.71), (271.93, 231.72), (263.83, 232.0), (263.27, 261.6)], [(288.19, 239.58), (298.0, 240.0), (299.05, 237.44), (296.72, 235.7), (296.72, 216.31), (290.13, 216.31), (289.16, 236.47)], [(167.71, 230.08), (172.88, 229.6), (172.39, 215.7), (167.87, 215.54)], [(205.0, 229.0), (210.66, 227.82), (208.99, 213.07), (206.0, 213.0)], [(142.0, 358.0), (132.23, 369.97), (168.71, 372.87), (181.45, 356.66), (170.0, 354.0), (160.02, 281.96), (150.76, 277.91), (142.65, 279.07)], [(480.7, 246.92), (481.7, 247.92), (492.09, 247.25), (487.73, 243.57), (489.08, 225.14), (483.38, 224.13), (481.37, 242.22)], [(444.02, 294.91), (434.25, 295.75), (447.09, 303.85), (466.92, 301.05), (459.66, 296.86), (457.7, 248.0), (446.81, 247.44)], [(379.99, 245.96), (385.02, 247.64), (393.95, 246.24), (390.88, 244.01), (391.16, 221.67), (384.46, 220.83), (382.78, 242.33)]]"
1689,489_2b22cbaf13bd0bd6346b3470e3cd42c1b4e5e4bb1d465b38f38738fa9d2d291cbf2300dd9fdf1cebc7172da14bbcc5517057dbf1599698c9fd7dbf94ad2f6ad6_18.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/489_2b22cbaf13bd0bd6346b3470e3cd42c1b4e5e4bb1d465b38f38738fa9d2d291cbf2300dd9fdf1cebc7172da14bbcc5517057dbf1599698c9fd7dbf94ad2f6ad6_18.jpg,"[[(512.64, 369.97), (495.85, 369.97), (514.96, 394.29), (559.54, 390.24), (544.49, 376.34), (545.65, 286.02), (538.7, 280.81), (525.38, 283.7)], [(194.76, 308.6), (186.08, 316.7), (217.35, 317.28), (221.98, 308.6), (214.45, 304.55), (210.4, 248.96), (196.5, 249.54)], [(162.25, 250.99), (159.73, 254.9), (177.33, 254.62), (177.88, 252.38), (174.53, 250.15), (170.62, 223.34), (162.25, 223.34)], [(35.0, 255.0), (44.0, 255.0), (42.46, 227.25), (35.0, 227.0)], [(280.92, 242.61), (285.39, 244.84), (293.21, 244.01), (293.21, 219.71), (286.0, 220.0), (284.83, 240.38)], [(304.18, 227.64), (311.72, 227.09), (310.88, 223.18), (310.04, 211.73), (304.46, 211.73)], [(111.96, 226.04), (117.13, 226.36), (115.19, 213.28), (111.8, 212.95)], [(94.0, 255.0), (105.29, 255.18), (102.49, 223.06), (94.95, 223.06)]]"
1690,48_7b7ca203e767e85b65b478c9fe0053c47a094c69ebde5acf653e0b7a55b72d3abce76d7afb5b2f71494f36840483a6f7caf9c7ab932e142ee68498b61da9ae0f_19.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/48_7b7ca203e767e85b65b478c9fe0053c47a094c69ebde5acf653e0b7a55b72d3abce76d7afb5b2f71494f36840483a6f7caf9c7ab932e142ee68498b61da9ae0f_19.jpg,"[[(80.0, 406.0), (73.41, 410.77), (75.02, 418.81), (102.77, 419.21), (110.81, 413.98), (107.99, 410.37), (98.34, 402.73), (89.9, 337.19), (74.0, 337.0)], [(5.0, 327.0), (18.49, 328.38), (14.0, 324.0), (12.86, 304.25), (5.0, 303.0)], [(225.38, 335.12), (239.9, 334.28), (242.14, 331.77), (237.11, 328.14), (235.43, 300.49), (227.0, 302.0), (227.34, 330.65)], [(247.28, 316.52), (255.32, 317.72), (254.92, 295.21), (248.89, 295.21)]]"
1691,490_2b22cbaf13bd0bd6346b3470e3cd42c1b4e5e4bb1d465b38f38738fa9d2d291cbf2300dd9fdf1cebc7172da14bbcc5517057dbf1599698c9fd7dbf94ad2f6ad6_26.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/490_2b22cbaf13bd0bd6346b3470e3cd42c1b4e5e4bb1d465b38f38738fa9d2d291cbf2300dd9fdf1cebc7172da14bbcc5517057dbf1599698c9fd7dbf94ad2f6ad6_26.jpg,"[[(59.28, 415.14), (49.43, 426.72), (84.17, 436.56), (107.33, 418.61), (85.91, 411.08), (71.44, 323.07), (63.33, 312.65), (49.43, 314.97)], [(258.11, 265.14), (254.42, 268.83), (268.16, 270.17), (272.52, 266.15), (268.16, 263.8), (265.81, 235.99), (256.77, 234.32)], [(272.72, 258.48), (284.11, 259.48), (287.8, 256.8), (284.11, 254.79), (284.44, 232.34), (276.0, 232.0), (275.06, 253.11)], [(227.77, 292.39), (220.24, 296.44), (240.51, 297.02), (250.35, 291.81), (241.66, 289.49), (239.93, 250.7), (227.19, 249.54)], [(288.91, 248.77), (297.28, 249.0), (295.65, 246.91), (295.65, 228.99), (289.14, 228.29)], [(131.0, 223.0), (222.56, 222.33), (226.03, 274.44), (131.0, 273.0)], [(4.0, 260.0), (11.0, 258.0), (8.14, 236.33), (2.78, 235.66)]]"
1692,491_2b22cbaf13bd0bd6346b3470e3cd42c1b4e5e4bb1d465b38f38738fa9d2d291cbf2300dd9fdf1cebc7172da14bbcc5517057dbf1599698c9fd7dbf94ad2f6ad6_66.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/491_2b22cbaf13bd0bd6346b3470e3cd42c1b4e5e4bb1d465b38f38738fa9d2d291cbf2300dd9fdf1cebc7172da14bbcc5517057dbf1599698c9fd7dbf94ad2f6ad6_66.jpg,"[[(312.0, 308.0), (304.96, 314.46), (326.68, 316.6), (334.24, 311.94), (331.92, 308.45), (328.43, 308.06), (327.84, 256.48), (314.46, 256.29)], [(345.49, 275.88), (341.61, 279.17), (356.35, 281.5), (361.39, 278.2), (361.0, 276.26), (358.09, 276.07), (355.96, 242.52), (347.43, 241.75)], [(368.11, 257.54), (364.09, 260.22), (379.84, 261.89), (380.51, 258.88), (377.16, 257.54), (375.82, 232.41), (369.0, 232.0)], [(157.0, 253.0), (152.31, 254.59), (152.03, 256.82), (164.87, 256.54), (170.18, 255.43), (171.02, 254.03), (165.43, 253.47), (164.87, 230.02), (158.73, 229.18)], [(196.71, 239.51), (202.57, 239.51), (202.29, 221.08), (197.82, 220.8)], [(271.26, 235.88), (267.35, 237.0), (268.19, 238.67), (278.24, 238.39), (278.52, 236.72), (275.45, 235.88), (275.45, 220.52), (271.54, 220.52)], [(285.5, 235.32), (283.82, 236.44), (283.82, 239.23), (293.0, 239.0), (292.0, 238.0), (290.53, 235.32), (289.13, 220.24), (284.94, 219.96)], [(296.95, 230.58), (302.53, 230.58), (301.7, 215.5), (298.62, 215.5)], [(98.97, 243.14), (105.4, 242.58), (103.72, 227.78), (99.81, 226.67)], [(64.0, 243.0), (69.66, 243.14), (69.1, 226.67), (66.3, 226.67)], [(379.88, 252.36), (389.65, 252.36), (388.54, 226.67), (380.72, 225.83)], [(396.35, 238.11), (400.82, 236.44), (401.94, 219.41), (396.07, 219.41), (396.35, 222.48)], [(402.41, 231.25), (407.16, 230.41), (408.28, 216.73), (402.41, 215.61), (401.94, 219.41)], [(333.0, 224.0), (337.19, 223.59), (337.19, 211.53), (334.5, 211.2)], [(307.36, 220.91), (310.71, 220.58), (309.71, 212.2), (306.36, 211.87)], [(194.0, 386.0), (183.18, 392.55), (178.55, 401.24), (210.98, 411.08), (221.98, 403.56), (237.61, 390.82), (222.0, 384.0), (214.0, 300.0), (194.0, 298.0)], [(259.25, 229.18), (264.84, 228.62), (263.44, 215.78), (260.09, 216.06)]]"
