,name,path,person
858,1445_479c38954f1ca145dd4a5df0d5407843536392e2e5e76ed167f2c1ffa100fbf192b4d6a5cc49b895b295532c8e773324600b7d1b3705a25c4f3c815fd8bcff6c_0.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1445_479c38954f1ca145dd4a5df0d5407843536392e2e5e76ed167f2c1ffa100fbf192b4d6a5cc49b895b295532c8e773324600b7d1b3705a25c4f3c815fd8bcff6c_0.jpg,"[[(508.71, 355.92), (503.61, 346.74), (503.27, 332.8), (497.15, 328.72), (496.47, 318.87), (501.91, 309.69), (515.51, 302.89), (514.15, 295.75), (519.92, 287.59), (526.04, 289.97), (527.06, 298.81), (525.02, 305.61), (530.46, 318.19), (536.24, 330.08), (532.84, 341.64), (533.86, 356.26), (534.54, 372.23), (529.78, 383.11), (528.08, 395.69), (529.44, 407.58), (530.46, 421.52), (520.6, 419.14), (519.92, 398.41), (516.19, 374.95), (514.15, 392.63), (515.51, 410.3), (503.95, 409.62), (508.03, 396.03)], [(431.52, 308.74), (432.01, 301.53), (432.51, 293.5), (430.87, 292.02), (430.54, 294.65), (427.59, 294.81), (428.08, 287.6), (428.41, 282.02), (429.88, 278.25), (432.51, 276.94), (431.69, 274.16), (432.83, 271.37), (434.8, 271.37), (437.26, 273.01), (436.77, 276.29), (438.41, 280.38), (440.37, 285.79), (440.37, 287.43), (443.16, 288.09), (443.16, 290.06), (441.03, 289.89), (439.23, 293.33), (438.57, 297.43), (437.1, 309.73)]]"
860,1447_479c38954f1ca145dd4a5df0d5407843536392e2e5e76ed167f2c1ffa100fbf192b4d6a5cc49b895b295532c8e773324600b7d1b3705a25c4f3c815fd8bcff6c_26.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1447_479c38954f1ca145dd4a5df0d5407843536392e2e5e76ed167f2c1ffa100fbf192b4d6a5cc49b895b295532c8e773324600b7d1b3705a25c4f3c815fd8bcff6c_26.jpg,"[[(26.46, 361.41), (31.37, 360.36), (30.67, 342.12), (27.86, 330.54), (29.62, 310.2), (31.37, 300.38), (30.32, 293.37), (25.06, 291.61), (25.06, 283.9), (22.25, 281.09), (16.64, 284.6), (16.99, 296.52), (19.8, 317.92), (19.0, 330.0), (18.75, 345.27), (20.85, 359.65)], [(9.59, 370.0), (16.26, 368.6), (19.41, 366.84), (22.57, 366.14), (19.76, 360.53), (18.36, 344.05), (19.41, 317.04), (16.96, 296.7), (15.2, 292.84), (13.8, 288.63), (10.64, 287.23), (7.49, 290.04), (7.14, 297.75), (1.0, 300.0), (0.0, 313.53), (3.63, 317.04), (4.68, 325.46), (7.14, 338.44), (5.73, 344.05), (8.19, 355.97)]]"
863,1450_b9a9973195230773c79b1f1485fb3faeb7b7d3a43cb7c1a9204220d32d2943f4c228f7cdb7e979b30d0ff97144cae1e8b57ba9d1e847cdc35192941a15f5f13d_86.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1450_b9a9973195230773c79b1f1485fb3faeb7b7d3a43cb7c1a9204220d32d2943f4c228f7cdb7e979b30d0ff97144cae1e8b57ba9d1e847cdc35192941a15f5f13d_86.jpg,"[[(23.0, 363.0), (33.55, 357.97), (31.8, 339.85), (32.67, 319.39), (33.26, 303.61), (32.67, 295.72), (25.37, 290.46), (24.78, 282.86), (20.1, 280.23), (13.0, 291.0), (18.06, 301.27), (20.1, 314.43), (21.0, 327.0), (22.0, 337.0), (20.98, 340.15), (20.4, 350.38)], [(2.98, 297.59), (7.07, 294.96), (5.9, 291.45), (5.9, 288.24), (9.12, 287.36), (13.79, 292.33), (18.18, 301.68), (20.51, 314.54), (20.81, 326.82), (22.27, 337.34), (20.51, 340.26), (20.81, 351.08), (22.85, 360.72), (21.98, 365.4), (18.47, 368.03), (9.41, 368.91), (11.45, 359.26), (9.99, 344.94), (6.78, 343.19), (5.61, 320.68), (6.78, 307.24), (0.0, 307.0), (0.35, 298.17)]]"
916,1503_feee04a966d70f50d12c01c0141421f35be4473fc3f4cb8722651ba0a572150146a1102e29acc87b0211df50ccdbeddeefe11c54041ef6e7103d3e9c9873e220_46.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1503_feee04a966d70f50d12c01c0141421f35be4473fc3f4cb8722651ba0a572150146a1102e29acc87b0211df50ccdbeddeefe11c54041ef6e7103d3e9c9873e220_46.jpg,"[[(275.0, 191.0), (287.0, 178.0), (286.4, 164.45), (292.6, 160.44), (292.6, 150.96), (293.0, 146.0), (298.79, 143.67), (304.62, 147.68), (304.62, 157.16), (311.55, 159.34), (315.0, 170.0), (314.83, 181.58), (313.74, 191.05), (312.0, 195.0), (320.66, 236.98), (315.92, 241.72), (306.81, 241.35), (307.91, 232.97), (304.62, 231.15), (296.61, 233.33), (293.33, 227.87), (293.0, 192.0)]]"
919,1506_ca30682b484d077ecfcd6634c7fc4a71c0456968407acd9b6797d873483e9d8bfcc8f00440759f9b83b7e9a9c286ddaf09f193dee45a26a2b795b4ef5e5a059b_45.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1506_ca30682b484d077ecfcd6634c7fc4a71c0456968407acd9b6797d873483e9d8bfcc8f00440759f9b83b7e9a9c286ddaf09f193dee45a26a2b795b4ef5e5a059b_45.jpg,"[[(118.03, 243.89), (115.59, 245.51), (115.39, 247.74), (116.2, 251.8), (112.95, 258.5), (114.98, 262.76), (116.81, 266.82), (117.22, 273.72), (118.43, 276.57), (118.03, 281.23), (111.13, 284.08), (113.16, 285.9), (123.71, 283.47), (124.73, 261.75), (124.12, 254.04), (122.49, 250.99), (120.87, 249.77), (121.88, 243.89)], [(121.88, 242.67), (123.3, 241.05), (126.15, 242.47), (126.76, 245.51), (126.55, 248.76), (129.8, 254.04), (129.8, 260.13), (131.02, 266.62), (129.39, 282.45), (123.91, 283.67), (124.73, 266.42), (124.52, 254.24), (122.09, 250.79), (121.28, 249.57)]]"
920,1507_ca30682b484d077ecfcd6634c7fc4a71c0456968407acd9b6797d873483e9d8bfcc8f00440759f9b83b7e9a9c286ddaf09f193dee45a26a2b795b4ef5e5a059b_61.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1507_ca30682b484d077ecfcd6634c7fc4a71c0456968407acd9b6797d873483e9d8bfcc8f00440759f9b83b7e9a9c286ddaf09f193dee45a26a2b795b4ef5e5a059b_61.jpg,"[[(244.44, 241.22), (245.04, 242.72), (244.74, 245.22), (244.74, 247.22), (245.04, 252.02), (240.64, 251.22), (241.04, 243.72), (241.24, 242.02), (240.54, 240.42), (240.74, 238.12), (244.14, 238.42)], [(252.0, 237.0), (254.0, 237.0), (255.54, 240.62), (255.44, 244.92), (254.94, 246.62), (254.94, 251.92), (252.64, 252.02), (253.04, 249.02), (251.34, 246.02), (251.0, 244.0), (252.0, 242.0), (252.0, 240.0)], [(259.54, 241.02), (260.14, 243.32), (259.54, 245.72), (258.94, 252.62), (256.74, 253.12), (256.04, 252.62), (255.84, 251.32), (256.34, 250.82), (255.74, 245.52), (255.64, 241.82), (255.0, 239.0), (255.0, 237.0), (258.0, 237.0), (258.44, 239.82)], [(282.74, 235.82), (284.64, 235.52), (285.24, 236.42), (285.14, 237.62), (286.74, 238.52), (287.14, 241.02), (285.84, 243.22), (285.14, 250.02), (282.0, 250.0), (281.64, 244.32), (281.54, 241.72), (281.04, 240.02), (282.44, 238.12)], [(139.84, 252.34), (140.68, 256.18), (143.32, 257.02), (144.04, 261.22), (143.92, 265.18), (143.0, 268.0), (140.0, 267.0), (137.32, 265.06), (135.64, 262.42), (135.16, 258.1), (136.72, 256.3), (136.72, 252.34)], [(113.92, 249.46), (115.72, 257.98), (114.76, 260.98), (116.32, 272.5), (112.72, 273.58), (110.92, 273.46), (110.8, 271.9), (111.4, 271.3), (110.44, 261.46), (108.28, 259.9), (108.28, 255.58), (109.36, 251.02), (109.36, 249.7), (108.28, 249.1), (107.8, 246.94), (107.92, 244.54), (110.68, 243.58), (112.48, 244.06), (113.32, 245.74), (112.72, 247.66), (114.04, 248.26)], [(125.68, 247.94), (125.54, 250.53), (124.24, 252.11), (123.23, 256.0), (123.95, 259.89), (124.67, 265.94), (126.69, 271.98), (126.83, 275.01), (125.25, 275.87), (125.25, 277.17), (130.14, 276.59), (130.58, 265.36), (131.3, 258.02), (131.01, 252.69), (129.14, 251.97), (129.57, 248.22), (128.0, 247.0)], [(177.88, 237.79), (179.18, 239.39), (179.18, 241.29), (181.68, 242.69), (183.28, 243.69), (182.98, 245.09), (180.58, 245.39), (179.98, 247.19), (180.68, 251.29), (179.48, 254.39), (179.88, 257.79), (179.38, 262.89), (177.08, 263.79), (174.68, 263.69), (174.88, 258.59), (173.88, 253.59), (174.28, 249.69), (174.58, 246.29), (172.38, 247.09), (170.88, 246.79), (172.18, 245.89), (173.08, 242.99), (175.28, 242.19), (175.28, 238.79), (175.58, 237.79)], [(199.72, 242.94), (202.33, 243.63), (202.5, 245.53), (204.92, 246.05), (208.2, 252.27), (208.89, 255.21), (207.69, 257.45), (206.99, 259.35), (209.41, 264.19), (209.07, 268.51), (203.71, 270.24), (199.89, 269.2), (200.95, 266.96), (202.33, 261.25), (201.64, 256.76), (200.06, 254.17), (199.72, 247.77), (198.01, 246.74), (197.32, 244.84), (197.66, 242.94)]]"
921,1508_ca30682b484d077ecfcd6634c7fc4a71c0456968407acd9b6797d873483e9d8bfcc8f00440759f9b83b7e9a9c286ddaf09f193dee45a26a2b795b4ef5e5a059b_72.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1508_ca30682b484d077ecfcd6634c7fc4a71c0456968407acd9b6797d873483e9d8bfcc8f00440759f9b83b7e9a9c286ddaf09f193dee45a26a2b795b4ef5e5a059b_72.jpg,"[[(126.18, 249.55), (127.58, 250.75), (129.28, 255.55), (127.78, 259.75), (127.58, 264.05), (127.88, 273.75), (124.18, 274.95), (123.58, 273.45), (124.88, 272.65), (124.68, 266.15), (123.08, 264.45), (124.18, 258.85), (122.88, 254.15), (120.58, 252.55), (122.38, 249.15), (121.68, 246.95), (124.68, 245.95)], [(107.88, 250.45), (106.98, 253.65), (107.78, 258.75), (109.28, 261.25), (110.08, 276.35), (106.98, 277.55), (107.08, 279.15), (108.98, 279.75), (112.48, 278.65), (113.58, 277.05), (113.98, 267.75), (112.28, 261.75), (112.68, 255.45), (113.38, 253.95), (114.78, 253.45), (113.88, 249.65), (113.98, 247.65), (111.98, 246.05), (110.48, 245.95), (108.48, 247.65), (109.68, 250.55), (109.68, 250.55)], [(92.08, 250.35), (92.28, 254.65), (91.58, 260.85), (93.58, 266.35), (94.28, 271.35), (95.18, 273.55), (95.58, 277.85), (98.68, 277.55), (99.58, 276.85), (98.18, 273.95), (98.18, 261.35), (97.88, 255.15), (96.98, 252.15), (96.68, 251.55), (96.38, 249.35), (95.58, 248.25), (93.08, 248.15)], [(101.98, 250.45), (103.38, 254.15), (102.28, 264.65), (102.48, 276.15), (99.48, 276.65), (98.38, 273.65), (98.08, 256.15), (97.18, 252.95), (97.78, 249.85), (98.08, 247.25), (99.98, 246.35), (101.88, 247.55)], [(120.08, 252.55), (122.68, 255.25), (123.88, 258.75), (122.88, 263.25), (123.38, 268.15), (123.28, 280.45), (113.58, 281.45), (112.68, 280.05), (113.58, 276.75), (113.98, 267.55), (113.28, 266.25), (112.68, 262.55), (112.68, 255.95), (113.38, 254.25), (115.28, 253.55), (114.48, 250.95), (114.48, 249.15), (114.78, 247.85), (115.98, 245.75), (119.08, 245.85), (120.98, 247.25), (121.58, 250.25)], [(175.16, 248.09), (179.0, 250.0), (179.22, 256.21), (176.58, 260.88), (175.77, 266.36), (176.38, 270.21), (175.16, 275.9), (172.12, 278.33), (165.42, 277.72), (165.22, 275.9), (167.65, 274.07), (167.65, 265.14), (167.04, 253.16), (169.07, 251.34), (169.48, 247.28), (169.48, 244.23), (173.34, 244.23), (175.16, 245.45)], [(274.24, 235.04), (274.84, 236.64), (274.84, 238.04), (276.44, 238.14), (277.34, 241.04), (276.24, 244.54), (275.34, 251.34), (272.64, 251.54), (272.54, 247.64), (270.64, 245.44), (270.74, 238.84), (271.64, 237.44), (271.74, 235.54), (272.94, 235.04)]]"
932,1519_e89685fb064ca03dba2192fd8340c9950424a93a9575758d85af534b1b63ca269ab6d41e1be14e21bc844d5c6e589174dc4b9772919b28cc5ec5f49341c4e1a9_116.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1519_e89685fb064ca03dba2192fd8340c9950424a93a9575758d85af534b1b63ca269ab6d41e1be14e21bc844d5c6e589174dc4b9772919b28cc5ec5f49341c4e1a9_116.jpg,"[[(692.69, 262.85), (692.69, 267.72), (693.1, 271.57), (695.74, 274.21), (696.75, 284.77), (694.93, 296.54), (694.11, 307.9), (693.1, 322.72), (688.84, 326.58), (684.37, 326.58), (682.95, 320.49), (686.2, 321.1), (687.01, 304.86), (685.18, 295.12), (685.59, 284.16), (685.79, 273.6), (687.82, 273.4), (687.01, 266.09), (686.6, 263.45), (687.42, 261.63), (689.65, 261.22)], [(683.9, 276.44), (678.0, 278.0), (672.7, 281.56), (671.23, 284.97), (671.72, 290.57), (674.0, 298.0), (672.94, 307.38), (672.45, 317.12), (676.84, 318.34), (677.81, 313.95), (679.27, 301.29), (680.25, 294.96), (681.0, 290.0), (685.12, 288.87), (685.85, 277.66)], [(617.89, 266.79), (620.6, 267.64), (622.8, 269.16), (624.15, 271.02), (630.75, 272.2), (633.62, 275.75), (630.75, 279.31), (630.92, 290.3), (630.07, 309.58), (630.24, 320.41), (624.0, 322.0), (623.0, 312.0), (620.77, 308.06), (621.0, 294.0), (619.92, 283.7), (619.92, 277.45), (617.72, 276.43), (614.85, 274.74), (614.34, 270.68), (614.85, 268.14)], [(606.0, 301.0), (604.36, 307.52), (607.91, 307.86), (609.1, 307.52), (609.43, 314.79), (608.42, 319.7), (610.79, 322.74), (616.88, 324.26), (618.91, 323.59), (620.0, 320.0), (621.95, 321.9), (623.47, 321.56), (623.3, 311.41), (621.61, 308.87), (620.94, 305.66), (620.43, 298.55), (618.74, 297.03), (615.35, 296.86), (614.85, 295.85), (614.85, 294.33), (612.99, 292.13), (610.11, 292.8), (608.42, 294.16), (606.9, 298.22), (609.77, 298.39)], [(604.0, 260.0), (606.85, 260.21), (608.37, 261.73), (608.03, 265.96), (611.41, 268.5), (611.41, 279.49), (609.89, 284.74), (608.71, 293.02), (606.85, 294.72), (601.94, 294.88), (601.94, 283.21), (599.4, 280.34), (599.57, 272.56), (599.57, 269.01), (602.96, 266.81), (602.45, 263.09)], [(607.0, 295.0), (601.67, 296.5), (599.04, 298.84), (594.36, 307.32), (594.65, 311.15), (600.79, 314.04), (608.1, 310.24), (604.01, 307.9)]]"
952,1544_da87bd3616d0a6b4e60f5386d40a5a257ec329928ef6ded4574c77a34b8749e141d43a60b3e2a72b31f3c7327b41f9670a348c577f04ea4abf43f79d5fae0542_0.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1544_da87bd3616d0a6b4e60f5386d40a5a257ec329928ef6ded4574c77a34b8749e141d43a60b3e2a72b31f3c7327b41f9670a348c577f04ea4abf43f79d5fae0542_0.jpg,"[[(297.78, 187.44), (301.23, 187.44), (304.47, 189.68), (305.08, 193.94), (307.72, 196.17), (310.77, 203.48), (311.98, 209.16), (309.14, 210.78), (310.16, 218.7), (311.98, 230.68), (309.55, 232.1), (308.74, 237.37), (295.75, 238.79), (295.54, 236.76), (297.98, 234.33), (296.76, 231.69), (296.56, 215.05), (297.37, 210.58), (292.3, 209.36), (290.06, 210.18), (289.25, 209.36), (289.25, 207.94), (295.54, 204.7), (294.73, 199.42), (294.53, 195.36), (295.75, 189.47)], [(275.87, 203.27), (279.38, 204.44), (280.25, 209.99), (282.3, 215.54), (288.44, 219.93), (293.11, 226.94), (293.7, 215.25), (296.91, 216.13), (296.33, 231.91), (292.24, 232.5), (287.85, 229.28), (286.98, 239.22), (289.31, 243.31), (289.31, 248.86), (288.44, 253.54), (285.22, 286.57), (279.67, 288.91), (269.73, 289.2), (271.19, 284.52), (271.19, 265.23), (269.73, 247.4), (268.56, 241.56), (266.22, 238.63), (262.43, 236.0), (254.24, 231.03), (252.78, 225.77), (253.07, 220.22), (254.53, 217.88), (257.75, 219.05), (258.33, 226.36), (263.3, 227.82), (270.02, 219.34), (270.02, 214.08), (270.32, 205.61)]]"
955,1547_b275056343dc9fc7d8401927d3a6cd16e9c7214377a7ecdcd3fa9b063dbfbc8196e18cca11b9a087bdb39b568b3c0501e809df4a5224cfd5403d4b2d6c10dcdb_22.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1547_b275056343dc9fc7d8401927d3a6cd16e9c7214377a7ecdcd3fa9b063dbfbc8196e18cca11b9a087bdb39b568b3c0501e809df4a5224cfd5403d4b2d6c10dcdb_22.jpg,"[[(155.0, 243.0), (165.0, 242.0), (165.84, 252.6), (173.19, 258.37), (175.81, 272.54), (175.81, 296.16), (172.66, 301.93), (171.61, 333.95), (170.56, 339.19), (149.57, 340.24), (148.52, 298.26), (142.74, 285.14), (142.74, 259.94), (153.0, 257.0)]]"
958,1550_48efbbb5dc080dae3532f049ffb8e616617a781a516dbe842f0fa957f2683998f255e030b4fbff6f9748ba1ea86329003c25591a10ff97bb6489c405b7c23746_110.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1550_48efbbb5dc080dae3532f049ffb8e616617a781a516dbe842f0fa957f2683998f255e030b4fbff6f9748ba1ea86329003c25591a10ff97bb6489c405b7c23746_110.jpg,"[[(371.58, 149.74), (377.96, 150.35), (381.91, 155.51), (381.0, 159.46), (387.38, 161.89), (386.47, 164.93), (391.94, 171.61), (398.31, 182.85), (396.49, 193.48), (393.76, 200.16), (384.34, 198.03), (378.57, 212.61), (369.76, 249.36), (363.69, 250.28), (360.95, 247.85), (363.99, 236.91), (360.95, 204.72), (357.61, 207.15), (355.49, 206.54), (354.27, 200.16), (356.1, 185.28), (363.38, 167.05), (368.24, 161.89), (367.94, 152.47)]]"
961,1553_f9bc6e97d34143ba7945bdc92e89623fa6880aea6227a4383dbf02c72723ed8360b2b0ba00e7eab4e75157cec04ff7c7bd0c5aa43ed46c10a00812a19b572823_54.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1553_f9bc6e97d34143ba7945bdc92e89623fa6880aea6227a4383dbf02c72723ed8360b2b0ba00e7eab4e75157cec04ff7c7bd0c5aa43ed46c10a00812a19b572823_54.jpg,"[[(568.21, 169.77), (571.26, 169.77), (571.43, 172.82), (573.63, 175.01), (574.81, 177.55), (574.81, 184.49), (569.4, 185.33), (568.22, 195.99), (567.2, 188.21), (564.83, 186.01), (565.51, 176.54), (566.86, 175.01), (567.0, 171.0)]]"
972,1564_c0daec825e6728e1ad8890a6d689b1dcf296ad26dd087b72864309d6a1059e3fa2d045a50bc7c6a3fb348ed43d0dd952e356f06fa6a921b5f537f4ad182ee6fd_70.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1564_c0daec825e6728e1ad8890a6d689b1dcf296ad26dd087b72864309d6a1059e3fa2d045a50bc7c6a3fb348ed43d0dd952e356f06fa6a921b5f537f4ad182ee6fd_70.jpg,"[[(609.6, 274.2), (610.96, 276.06), (611.63, 280.12), (611.63, 283.16), (614.51, 286.88), (614.34, 290.27), (612.48, 290.61), (612.99, 296.86), (612.65, 301.6), (610.79, 303.29), (610.79, 309.04), (609.27, 312.76), (609.27, 323.76), (603.85, 323.76), (602.67, 318.01), (603.85, 309.38), (601.82, 302.61), (601.49, 291.62), (601.15, 286.21), (604.19, 281.47), (603.51, 278.09), (605.0, 274.0), (608.0, 273.0)], [(572.44, 267.29), (573.96, 268.46), (574.31, 272.46), (576.08, 274.81), (575.25, 287.96), (569.38, 287.84), (567.03, 282.09), (567.5, 273.63), (569.97, 272.34), (569.73, 267.88)], [(687.56, 258.2), (688.41, 262.76), (690.27, 266.32), (690.0, 291.0), (684.0, 292.0), (683.5, 276.8), (680.96, 276.3), (681.81, 273.93), (682.82, 266.32), (684.18, 264.96), (682.66, 262.6), (682.66, 258.2), (685.02, 257.52)], [(676.0, 260.0), (676.0, 265.0), (675.55, 267.84), (674.03, 271.56), (673.69, 277.31), (673.52, 283.23), (675.55, 284.25), (675.04, 293.21), (678.77, 292.36), (682.66, 291.86), (681.81, 288.64), (681.3, 281.71), (680.8, 277.82), (681.0, 274.0), (681.3, 269.36), (679.95, 267.16), (680.0, 259.0)]]"
1032,1624_6e2330ff62907a02539ce2748354986ca91c122f9b515bd4b6475269538113eef552899ec945acd1b04853b4b0789a93bec73bd60284e19b5c7b91eccd8c09d9_54.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1624_6e2330ff62907a02539ce2748354986ca91c122f9b515bd4b6475269538113eef552899ec945acd1b04853b4b0789a93bec73bd60284e19b5c7b91eccd8c09d9_54.jpg,"[[(266.14, 191.35), (265.95, 188.44), (269.05, 188.25), (269.05, 190.96), (270.8, 191.74), (271.38, 196.59), (271.38, 205.7), (270.6, 212.68), (268.27, 212.68), (265.75, 212.68), (265.17, 209.19), (264.4, 203.18), (263.81, 200.08), (265.17, 194.07)], [(255.13, 197.92), (259.39, 191.53), (261.33, 189.39), (263.08, 187.45), (264.82, 187.84), (264.63, 192.11), (264.63, 196.18), (262.11, 199.67), (261.72, 206.07), (261.53, 212.47), (258.62, 212.66), (258.81, 201.41), (257.45, 213.24), (253.96, 213.44), (253.58, 208.98), (254.93, 200.83)]]"
1033,1625_6e2330ff62907a02539ce2748354986ca91c122f9b515bd4b6475269538113eef552899ec945acd1b04853b4b0789a93bec73bd60284e19b5c7b91eccd8c09d9_59.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1625_6e2330ff62907a02539ce2748354986ca91c122f9b515bd4b6475269538113eef552899ec945acd1b04853b4b0789a93bec73bd60284e19b5c7b91eccd8c09d9_59.jpg,"[[(125.16, 212.54), (123.55, 207.31), (120.34, 207.31), (117.93, 208.92), (117.93, 213.74), (116.32, 220.98), (115.11, 228.22), (116.72, 238.27), (117.93, 247.92), (120.34, 259.98), (122.75, 259.98), (122.35, 239.48), (125.56, 263.6), (128.78, 257.97), (129.59, 250.74), (128.78, 237.06), (127.17, 225.4), (125.97, 217.36)], [(115.51, 210.12), (111.89, 211.33), (109.48, 216.56), (108.68, 220.98), (106.67, 225.81), (105.46, 231.84), (104.66, 241.09), (103.05, 260.79), (108.28, 260.39), (109.48, 239.08), (112.3, 261.19), (117.52, 260.39), (117.52, 243.1), (113.5, 233.85), (113.5, 226.21), (116.32, 220.98), (118.73, 216.96), (117.93, 211.33)]]"
1108,1800_e5577f828137e54856b98a09f28369ea034594b0c265dd53c2aba19215229799d359966987d911a8c5a26ce6cde7bab5dd998f6bf04e6f0735f4dca8b92e5f14_38.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1800_e5577f828137e54856b98a09f28369ea034594b0c265dd53c2aba19215229799d359966987d911a8c5a26ce6cde7bab5dd998f6bf04e6f0735f4dca8b92e5f14_38.jpg,"[[(431.84, 299.32), (431.23, 304.6), (430.62, 311.5), (430.42, 318.6), (428.79, 320.02), (427.17, 332.2), (429.0, 347.22), (432.85, 349.86), (423.11, 352.9), (419.46, 352.7), (417.43, 349.45), (418.44, 342.35), (419.05, 333.62), (415.19, 323.88), (414.58, 314.14), (417.43, 305.81), (421.28, 301.15), (424.33, 298.51), (427.17, 297.29)], [(451.0, 293.0), (455.67, 293.49), (458.1, 296.34), (460.94, 295.93), (465.41, 299.18), (469.26, 303.64), (467.84, 309.33), (468.45, 318.26), (467.64, 322.72), (467.03, 327.8), (464.8, 332.06), (464.6, 335.51), (460.94, 334.09), (462.36, 325.97), (461.35, 319.07), (452.62, 334.29), (447.75, 333.88), (449.17, 329.01), (452.01, 325.77), (454.65, 319.88), (454.85, 313.18), (451.4, 309.33), (449.58, 304.25), (450.79, 300.39)], [(491.27, 291.06), (494.92, 292.03), (497.11, 293.74), (497.6, 296.66), (498.57, 301.29), (500.77, 303.48), (503.44, 305.18), (502.71, 313.22), (502.47, 317.61), (503.2, 321.26), (501.98, 325.89), (501.74, 335.87), (501.98, 341.48), (501.01, 350.73), (496.62, 350.0), (493.46, 349.51), (490.29, 347.81), (488.1, 346.1), (488.83, 344.15), (490.54, 341.96), (489.56, 328.08), (489.32, 322.23), (490.54, 316.88), (486.88, 312.98), (484.93, 309.33), (484.69, 303.72), (486.64, 302.51), (489.0, 304.0), (491.27, 302.75), (491.27, 301.29), (488.83, 299.83), (487.86, 297.88), (487.61, 293.25)], [(645.58, 286.9), (647.82, 287.1), (651.27, 289.13), (652.48, 296.64), (649.44, 299.68), (650.86, 303.13), (653.3, 308.21), (650.45, 309.83), (648.63, 326.68), (647.61, 337.23), (647.0, 351.0), (643.76, 351.85), (639.49, 351.24), (637.26, 333.17), (634.62, 322.21), (632.39, 317.34), (636.25, 298.67), (639.7, 297.65), (640.92, 291.77), (641.73, 288.52)], [(687.89, 331.52), (689.64, 336.78), (688.77, 342.04), (691.69, 348.18), (688.77, 362.79), (689.0, 372.0), (680.0, 374.19), (672.98, 372.73), (671.52, 368.93), (675.03, 345.84), (680.0, 341.75), (681.0, 336.0), (683.0, 331.0)], [(16.74, 286.25), (19.66, 288.0), (21.42, 293.84), (24.63, 307.29), (22.58, 310.5), (24.63, 328.63), (26.38, 343.53), (31.94, 371.88), (35.0, 377.0), (29.0, 376.0), (21.12, 354.64), (19.95, 373.05), (23.17, 384.45), (17.03, 385.33), (13.23, 372.47), (12.94, 347.62), (9.72, 335.93), (7.39, 329.21), (7.39, 316.93), (8.26, 304.37), (9.72, 295.89), (11.19, 291.8), (12.06, 286.54)], [(253.5, 280.24), (255.53, 281.42), (256.37, 286.49), (259.75, 287.85), (262.12, 296.81), (262.8, 306.28), (264.0, 321.0), (257.0, 321.0), (254.0, 315.0), (251.97, 301.04), (250.45, 292.08), (247.91, 290.72), (248.93, 287.51), (250.79, 286.16), (250.79, 281.25)]]"
1168,1875_c006d558f667234ec2f1a9e63156686ef0a3e50ddcf0f67e26be99124f84daa6526cbea6cd888cd383f30bd546c62c8fb038209a134a2377d3eab7c09eaee346_14.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1875_c006d558f667234ec2f1a9e63156686ef0a3e50ddcf0f67e26be99124f84daa6526cbea6cd888cd383f30bd546c62c8fb038209a134a2377d3eab7c09eaee346_14.jpg,"[[(108.0, 231.0), (107.0, 238.0), (108.31, 243.28), (105.0, 247.0), (105.0, 253.0), (105.0, 276.0), (107.0, 282.0), (105.67, 298.69), (107.0, 314.0), (110.34, 316.75), (134.0, 309.0), (132.0, 305.0), (128.0, 303.0), (124.14, 288.54), (120.0, 261.0), (127.0, 253.0), (127.0, 246.0), (123.0, 250.0), (119.0, 254.0), (118.0, 249.0), (117.0, 245.0), (116.0, 237.0), (115.0, 231.0)]]"
1171,1878_c006d558f667234ec2f1a9e63156686ef0a3e50ddcf0f67e26be99124f84daa6526cbea6cd888cd383f30bd546c62c8fb038209a134a2377d3eab7c09eaee346_6.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1878_c006d558f667234ec2f1a9e63156686ef0a3e50ddcf0f67e26be99124f84daa6526cbea6cd888cd383f30bd546c62c8fb038209a134a2377d3eab7c09eaee346_6.jpg,"[[(292.31, 192.02), (294.57, 192.73), (294.85, 195.55), (297.95, 196.39), (299.78, 198.37), (299.36, 201.47), (297.53, 202.31), (297.1, 206.97), (296.4, 208.66), (295.98, 215.28), (291.61, 214.72), (290.62, 209.5), (290.06, 205.41), (289.21, 204.01), (289.49, 196.82), (291.46, 196.11)]]"
