,path,name,workzone,points,tod
10,data/Delivery_1_Workzone/Day/Batch 1.2/Images/511_5340d743f85a1d7adca9b510d713f3746a833f9ddeb508a3830016337a434eda72fb8223945ee4cdead3ca5283ae71005edc6425a18ebcc9ee40a782b9ddd7d2_12.jpg,5340d743f85a1d7adca9b510d713f3746a833f9ddeb508a3830016337a434eda72fb8223945ee4cdead3ca5283ae71005edc6425a18ebcc9ee40a782b9ddd7d2,1,"[[(48.63, 268.38), (52.54, 259.45), (55.05, 231.8), (67.34, 229.01), (63.43, 262.8), (68.45, 265.31), (70.13, 267.27), (59.8, 270.9), (55.33, 269.22)], [(31.32, 260.31), (31.32, 229.88), (41.09, 229.6), (41.93, 260.87), (43.32, 262.55), (28.52, 264.22)], [(251.07, 223.46), (250.51, 211.73), (256.38, 211.45), (256.1, 224.29)], [(229.85, 229.6), (229.85, 215.64), (235.43, 215.08), (235.99, 229.6)], [(203.32, 236.89), (204.44, 217.87), (209.47, 216.47), (210.86, 236.58)], [(351.87, 249.73), (353.83, 224.01), (361.09, 224.01), (361.65, 249.73), (362.2, 251.94), (353.55, 253.05)], [(451.04, 295.11), (460.3, 295.11), (455.0, 260.0), (470.0, 259.0), (474.77, 295.69), (479.99, 301.48), (464.93, 302.63)], [(658.32, 339.69), (660.06, 335.64), (671.0, 336.0), (679.0, 292.0), (683.0, 292.0), (679.0, 337.0), (688.43, 339.11), (687.27, 344.9)]]",1
11,data/Delivery_1_Workzone/Day/Batch 1.2/Images/512_5340d743f85a1d7adca9b510d713f3746a833f9ddeb508a3830016337a434eda72fb8223945ee4cdead3ca5283ae71005edc6425a18ebcc9ee40a782b9ddd7d2_27.jpg,5340d743f85a1d7adca9b510d713f3746a833f9ddeb508a3830016337a434eda72fb8223945ee4cdead3ca5283ae71005edc6425a18ebcc9ee40a782b9ddd7d2,1,"[[(270.53, 232.42), (270.25, 224.32), (273.05, 218.74), (275.28, 231.3)], [(249.31, 236.61), (250.15, 223.76), (253.78, 220.69), (255.73, 236.05)], [(151.97, 264.0), (153.41, 261.59), (157.27, 234.57), (163.06, 233.61), (164.03, 262.56), (162.1, 265.93)], [(22.17, 302.12), (28.44, 295.85), (28.44, 252.42), (39.0, 251.0), (39.54, 298.26), (46.78, 299.23), (42.44, 304.05)], [(83.42, 241.16), (83.14, 226.08), (87.05, 225.52), (88.73, 240.32)], [(101.01, 239.2), (99.0, 224.0), (104.0, 224.0), (105.48, 239.2)], [(109.95, 239.76), (110.79, 225.8), (117.77, 226.64), (117.21, 238.37)], [(35.0, 242.0), (36.23, 226.08), (40.98, 226.08), (42.93, 242.0)], [(379.66, 259.82), (383.15, 260.29), (383.61, 237.25), (390.59, 236.32), (392.69, 260.29), (395.01, 262.85), (382.68, 265.17)], [(368.72, 244.17), (369.88, 229.43), (375.12, 228.85), (375.31, 244.75), (370.85, 246.11), (368.72, 246.5)], [(417.68, 300.49), (424.63, 300.49), (426.37, 259.38), (439.11, 258.8), (439.69, 303.97), (443.16, 308.02), (422.32, 306.28)]]",1
12,data/Delivery_1_Workzone/Day/Batch 1.2/Images/513_5340d743f85a1d7adca9b510d713f3746a833f9ddeb508a3830016337a434eda72fb8223945ee4cdead3ca5283ae71005edc6425a18ebcc9ee40a782b9ddd7d2_49.jpg,5340d743f85a1d7adca9b510d713f3746a833f9ddeb508a3830016337a434eda72fb8223945ee4cdead3ca5283ae71005edc6425a18ebcc9ee40a782b9ddd7d2,1,"[[(131.84, 243.98), (134.07, 243.7), (134.35, 230.3), (139.1, 229.18), (141.05, 243.14), (144.13, 244.26), (142.73, 245.65), (133.52, 245.93)], [(162.34, 268.65), (164.66, 267.49), (165.81, 240.28), (173.34, 240.28), (175.08, 266.91), (179.13, 269.23), (172.18, 271.54)], [(201.65, 254.37), (203.32, 252.97), (204.16, 234.54), (210.02, 235.1), (210.86, 250.74), (213.93, 252.41), (210.58, 254.92)], [(45.96, 305.7), (54.07, 301.65), (50.0, 258.0), (61.01, 255.91), (67.38, 300.49), (76.07, 302.81), (62.17, 310.34)], [(81.58, 254.87), (84.09, 253.19), (84.0, 239.0), (91.0, 239.0), (89.68, 253.47), (92.75, 254.59), (93.03, 256.26), (82.7, 255.99)], [(414.21, 327.71), (420.58, 327.13), (427.53, 272.7), (439.69, 272.7), (440.27, 326.55), (450.11, 332.34), (423.47, 337.55)]]",1
13,data/Delivery_1_Workzone/Day/Batch 1.2/Images/514_5340d743f85a1d7adca9b510d713f3746a833f9ddeb508a3830016337a434eda72fb8223945ee4cdead3ca5283ae71005edc6425a18ebcc9ee40a782b9ddd7d2_73.jpg,5340d743f85a1d7adca9b510d713f3746a833f9ddeb508a3830016337a434eda72fb8223945ee4cdead3ca5283ae71005edc6425a18ebcc9ee40a782b9ddd7d2,1,"[[(1.95, 313.23), (0.0, 264.59), (12.96, 265.17), (18.17, 310.91), (29.17, 313.81), (11.8, 321.34), (0.0, 318.44)], [(90.54, 288.91), (96.91, 287.75), (97.49, 253.59), (105.6, 253.01), (108.49, 283.7), (116.02, 284.86), (106.18, 290.07)], [(129.92, 275.02), (135.71, 272.7), (135.71, 239.7), (143.81, 240.28), (144.39, 272.12), (151.34, 273.86), (143.81, 277.91)], [(173.34, 261.12), (174.5, 258.8), (176.82, 234.48), (182.61, 235.06), (184.92, 257.65), (188.97, 258.22), (184.34, 262.86)], [(169.29, 242.59), (168.71, 228.12), (176.82, 226.96), (172.18, 201.48), (143.81, 198.59), (145.55, 186.43), (140.34, 174.27), (128.18, 160.37), (122.39, 168.48), (120.07, 158.06), (117.18, 159.21), (95.75, 222.9), (98.65, 232.75), (107.91, 235.64), (120.07, 230.43), (127.02, 230.43), (138.6, 231.59), (144.97, 236.8), (150.76, 244.91), (155.39, 247.8), (162.34, 245.49)]]",1
14,data/Delivery_1_Workzone/Day/Batch 1.2/Images/515_5340d743f85a1d7adca9b510d713f3746a833f9ddeb508a3830016337a434eda72fb8223945ee4cdead3ca5283ae71005edc6425a18ebcc9ee40a782b9ddd7d2_98.jpg,5340d743f85a1d7adca9b510d713f3746a833f9ddeb508a3830016337a434eda72fb8223945ee4cdead3ca5283ae71005edc6425a18ebcc9ee40a782b9ddd7d2,1,"[[(240.43, 248.0), (238.2, 238.51), (237.64, 231.52), (232.89, 231.52), (231.5, 246.6), (234.85, 249.4)], [(20.4, 316.13), (29.33, 312.5), (21.8, 262.24), (31.29, 263.08), (44.97, 310.55), (55.58, 313.9), (39.39, 320.32)], [(263.1, 238.46), (264.26, 237.76), (264.73, 225.2), (269.15, 224.26), (269.15, 237.3), (270.55, 238.69), (267.75, 239.86), (264.73, 240.55)], [(78.87, 249.7), (78.59, 231.27), (86.97, 229.88), (86.97, 251.66), (81.94, 252.77)]]",1
19,data/Delivery_1_Workzone/Day/Batch 1.2/Images/520_75c8e2342a07872046067a23f6be1935a431b0abab76045a7ea7f05d402b0a04e0cead6c5ee916b196606edb8e6c54a4d7ce37dd649750b35acea0fb23bbb9df_23.jpg,75c8e2342a07872046067a23f6be1935a431b0abab76045a7ea7f05d402b0a04e0cead6c5ee916b196606edb8e6c54a4d7ce37dd649750b35acea0fb23bbb9df,1,"[[(415.95, 208.43), (417.68, 187.59), (425.79, 188.74), (425.21, 209.01)], [(428.69, 218.85), (432.74, 198.59), (441.42, 196.85), (443.16, 224.64)], [(577.49, 376.92), (598.91, 294.12), (602.39, 295.28), (604.13, 287.17), (631.34, 287.17), (636.55, 291.81), (640.02, 309.18), (624.97, 380.97), (630.76, 387.34), (616.86, 392.55), (586.76, 386.76)], [(436.21, 162.11), (436.79, 110.0), (458.79, 110.58), (464.0, 107.1), (517.85, 108.84), (521.33, 111.16), (548.54, 113.47), (551.44, 163.85), (510.9, 164.42), (534.64, 183.53), (531.75, 233.91), (538.7, 236.22), (546.22, 242.59), (552.01, 251.28), (554.33, 265.75), (554.91, 272.7), (554.91, 275.02), (542.17, 274.44), (473.85, 270.96), (462.85, 204.38), (461.69, 162.69)], [(447.21, 251.86), (446.06, 218.27), (459.37, 215.38), (469.22, 217.11), (469.22, 254.17)], [(461.69, 284.86), (462.85, 239.12), (485.43, 233.33), (488.9, 236.8), (491.8, 287.75)]]",1
20,data/Delivery_1_Workzone/Day/Batch 1.2/Images/521_75c8e2342a07872046067a23f6be1935a431b0abab76045a7ea7f05d402b0a04e0cead6c5ee916b196606edb8e6c54a4d7ce37dd649750b35acea0fb23bbb9df_47.jpg,75c8e2342a07872046067a23f6be1935a431b0abab76045a7ea7f05d402b0a04e0cead6c5ee916b196606edb8e6c54a4d7ce37dd649750b35acea0fb23bbb9df,1,"[[(542.0, 340.0), (551.0, 264.0), (590.81, 269.8), (585.6, 345.66)], [(433.69, 225.1), (436.2, 201.93), (446.53, 199.41), (449.6, 201.37), (449.32, 227.34)], [(411.74, 206.62), (413.97, 206.34), (415.93, 190.14), (424.58, 190.14), (424.58, 208.57), (412.58, 211.64)], [(397.5, 192.1), (397.5, 181.77), (406.43, 182.32), (406.43, 194.05)]]",1
21,data/Delivery_1_Workzone/Day/Batch 1.2/Images/522_75c8e2342a07872046067a23f6be1935a431b0abab76045a7ea7f05d402b0a04e0cead6c5ee916b196606edb8e6c54a4d7ce37dd649750b35acea0fb23bbb9df_61.jpg,75c8e2342a07872046067a23f6be1935a431b0abab76045a7ea7f05d402b0a04e0cead6c5ee916b196606edb8e6c54a4d7ce37dd649750b35acea0fb23bbb9df,1,"[[(421.0, 201.0), (423.5, 185.87), (431.21, 186.54), (430.2, 200.61)], [(622.94, 460.84), (643.79, 437.22), (668.11, 352.45), (685.48, 350.37), (693.12, 340.64), (706.32, 339.95), (714.66, 349.67), (719.52, 361.49), (692.42, 463.62), (702.15, 478.21), (638.92, 480.0)], [(407.42, 195.25), (409.09, 183.18), (418.14, 182.18), (418.47, 197.93)], [(508.3, 317.71), (518.03, 313.54), (530.53, 255.18), (543.73, 251.01), (560.41, 258.65), (556.24, 320.49), (562.49, 328.13), (556.24, 337.86), (518.03, 331.61)]]",1
22,data/Delivery_1_Workzone/Day/Batch 1.2/Images/523_75c8e2342a07872046067a23f6be1935a431b0abab76045a7ea7f05d402b0a04e0cead6c5ee916b196606edb8e6c54a4d7ce37dd649750b35acea0fb23bbb9df_94.jpg,75c8e2342a07872046067a23f6be1935a431b0abab76045a7ea7f05d402b0a04e0cead6c5ee916b196606edb8e6c54a4d7ce37dd649750b35acea0fb23bbb9df,1,"[[(373.68, 371.13), (380.05, 363.6), (392.79, 360.13), (407.84, 281.96), (416.53, 281.96), (420.0, 276.17), (445.48, 283.12), (448.95, 287.75), (453.0, 289.0), (450.69, 361.87), (460.53, 369.39), (468.64, 377.5), (464.0, 383.87), (444.9, 389.66), (407.26, 393.13), (381.79, 383.87)], [(327.63, 203.45), (330.15, 188.52), (336.74, 187.74), (337.71, 205.0)], [(320.65, 194.34), (322.59, 183.87), (327.05, 182.51), (327.63, 195.5)]]",1
23,data/Delivery_1_Workzone/Day/Batch 1.2/Images/524_e48ff976906b90414e7a9b19cb484238667f145e27d3ca4f71c818eb77d8df0be69c6470ccf8285fe4e0f038d4ff59703e3f48804df4db0217117290a3e22c99_18.jpg,e48ff976906b90414e7a9b19cb484238667f145e27d3ca4f71c818eb77d8df0be69c6470ccf8285fe4e0f038d4ff59703e3f48804df4db0217117290a3e22c99,1,"[[(506.51, 414.89), (526.78, 337.2), (545.11, 333.82), (534.5, 421.16)], [(442.34, 318.38), (455.85, 259.03), (474.67, 255.17), (460.68, 327.55)], [(412.91, 266.27), (417.25, 236.36), (426.42, 234.43), (424.97, 267.72)]]",1
24,data/Delivery_1_Workzone/Day/Batch 1.2/Images/525_e48ff976906b90414e7a9b19cb484238667f145e27d3ca4f71c818eb77d8df0be69c6470ccf8285fe4e0f038d4ff59703e3f48804df4db0217117290a3e22c99_2.jpg,e48ff976906b90414e7a9b19cb484238667f145e27d3ca4f71c818eb77d8df0be69c6470ccf8285fe4e0f038d4ff59703e3f48804df4db0217117290a3e22c99,1,"[[(544.49, 477.09), (563.59, 377.5), (596.6, 375.18), (599.49, 479.41)], [(479.06, 352.6), (490.06, 283.7), (505.0, 287.0), (507.43, 359.55)], [(443.74, 302.81), (445.48, 255.33), (463.0, 258.0), (458.79, 305.7)]]",1
25,data/Delivery_1_Workzone/Day/Batch 1.2/Images/526_e48ff976906b90414e7a9b19cb484238667f145e27d3ca4f71c818eb77d8df0be69c6470ccf8285fe4e0f038d4ff59703e3f48804df4db0217117290a3e22c99_39.jpg,e48ff976906b90414e7a9b19cb484238667f145e27d3ca4f71c818eb77d8df0be69c6470ccf8285fe4e0f038d4ff59703e3f48804df4db0217117290a3e22c99,1,"[[(505.93, 269.17), (558.0, 323.0), (609.19, 268.2), (559.98, 206.01)]]",1
29,data/Delivery_1_Workzone/Day/Batch 1.2/Images/530_f5df69c25586a13fdb7352e53f1f12862dd53e736c0e738cc34dbced28ab7e542c53e62731493dacc8d0a519df17e644d65f6edc4c5080f869ec9819f3cb69d0_18.jpg,f5df69c25586a13fdb7352e53f1f12862dd53e736c0e738cc34dbced28ab7e542c53e62731493dacc8d0a519df17e644d65f6edc4c5080f869ec9819f3cb69d0,1,"[[(37.1, 138.91), (38.71, 106.34), (54.39, 103.13), (53.59, 98.3), (75.71, 97.1), (76.11, 101.52), (90.18, 101.92), (90.58, 141.33), (69.27, 141.73), (68.87, 170.68), (74.1, 166.66), (79.32, 169.47), (81.74, 181.94), (90.18, 184.35), (91.39, 193.2), (88.17, 200.43), (77.72, 201.24), (73.29, 194.4), (67.26, 192.39), (56.81, 193.6), (58.0, 199.0), (54.0, 204.0), (47.0, 203.0), (47.16, 193.6), (41.93, 193.2), (41.53, 189.58), (45.55, 189.98), (53.59, 189.18), (50.37, 141.33)], [(181.86, 180.73), (181.05, 158.62), (193.12, 156.61), (195.53, 180.33)], [(20.0, 225.0), (21.83, 182.34), (37.0, 183.0), (44.0, 224.0)], [(477.8, 145.35), (501.12, 170.28), (528.46, 146.96), (502.32, 118.01)]]",1
30,data/Delivery_1_Workzone/Day/Batch 1.2/Images/531_f5df69c25586a13fdb7352e53f1f12862dd53e736c0e738cc34dbced28ab7e542c53e62731493dacc8d0a519df17e644d65f6edc4c5080f869ec9819f3cb69d0_35.jpg,f5df69c25586a13fdb7352e53f1f12862dd53e736c0e738cc34dbced28ab7e542c53e62731493dacc8d0a519df17e644d65f6edc4c5080f869ec9819f3cb69d0,1,"[[(295.0, 146.0), (295.77, 135.45), (300.78, 135.78), (300.94, 146.28)], [(306.24, 149.85), (306.56, 139.35), (312.0, 139.0), (312.0, 153.0)], [(192.94, 156.48), (193.27, 143.08), (200.64, 143.08), (203.32, 158.49)], [(141.0, 166.0), (141.0, 148.1), (150.72, 148.1), (153.06, 166.87)], [(231.13, 169.55), (231.8, 148.77), (242.86, 147.77), (243.53, 171.22)], [(108.0, 209.0), (105.48, 175.24), (104.81, 170.22), (89.4, 169.21), (90.4, 201.71)]]",1
31,data/Delivery_1_Workzone/Day/Batch 1.2/Images/532_f5df69c25586a13fdb7352e53f1f12862dd53e736c0e738cc34dbced28ab7e542c53e62731493dacc8d0a519df17e644d65f6edc4c5080f869ec9819f3cb69d0_76.jpg,f5df69c25586a13fdb7352e53f1f12862dd53e736c0e738cc34dbced28ab7e542c53e62731493dacc8d0a519df17e644d65f6edc4c5080f869ec9819f3cb69d0,1,"[[(326.0, 150.0), (325.92, 141.04), (330.9, 141.04), (331.31, 149.33)], [(9.48, 209.59), (11.22, 176.0), (26.27, 175.43), (30.33, 208.43), (34.96, 210.17), (31.48, 213.64), (14.69, 215.96)], [(110.23, 191.64), (113.12, 162.11), (130.49, 161.53), (129.34, 190.48)], [(61.59, 179.48), (62.17, 157.48), (73.75, 156.32), (73.75, 180.06)], [(136.29, 166.74), (135.13, 150.53), (142.07, 149.95), (144.97, 166.16)], [(198.0, 173.0), (198.24, 150.53), (209.82, 150.53), (214.0, 172.0)], [(235.0, 161.0), (235.3, 143.34), (246.55, 142.94), (248.0, 160.0)], [(572.0, 218.0), (579.89, 180.33), (584.31, 180.73), (588.0, 219.0)], [(597.98, 218.13), (598.79, 179.12), (603.61, 177.52), (610.45, 219.33)], [(359.33, 155.42), (360.11, 143.78), (367.0, 144.0), (367.28, 156.0)], [(331.99, 152.88), (332.57, 143.4), (336.65, 143.01), (338.2, 154.26)], [(528.82, 216.12), (544.0, 173.0), (544.5, 220.54)], [(335.32, 133.26), (335.32, 117.02), (361.93, 118.23), (360.03, 133.44), (349.32, 133.44), (349.14, 143.63), (354.15, 146.05), (355.71, 146.91), (356.05, 155.21), (353.81, 155.21), (353.29, 152.27), (340.5, 151.75), (339.64, 155.21), (337.56, 155.38), (338.08, 145.19), (343.27, 145.7), (344.0, 133.0)]]",1
32,data/Delivery_1_Workzone/Day/Batch 1.2/Images/533_79bca55cf36210a5d6e8e947ad95197a4896efb9ae88f88679f25796801046edcab07e6daea5b4bd13dc2f92cb3f9c16cfe52fde9ae910b09f4f864a7603368d_30.jpg,79bca55cf36210a5d6e8e947ad95197a4896efb9ae88f88679f25796801046edcab07e6daea5b4bd13dc2f92cb3f9c16cfe52fde9ae910b09f4f864a7603368d,1,"[[(470.37, 270.38), (513.0, 314.0), (555.49, 276.75), (510.33, 218.85)]]",1
33,data/Delivery_1_Workzone/Day/Batch 1.2/Images/534_79bca55cf36210a5d6e8e947ad95197a4896efb9ae88f88679f25796801046edcab07e6daea5b4bd13dc2f92cb3f9c16cfe52fde9ae910b09f4f864a7603368d_71.jpg,79bca55cf36210a5d6e8e947ad95197a4896efb9ae88f88679f25796801046edcab07e6daea5b4bd13dc2f92cb3f9c16cfe52fde9ae910b09f4f864a7603368d,1,"[[(469.22, 123.11), (467.29, 209.48), (530.49, 212.38), (525.67, 305.98), (511.19, 304.54), (510.23, 312.74), (490.93, 312.74), (487.55, 344.1), (490.45, 360.99), (502.51, 363.88), (508.78, 353.75), (512.64, 346.51), (577.3, 345.07), (585.5, 357.13), (587.43, 362.92), (591.77, 366.78), (607.7, 362.92), (608.18, 349.89), (601.91, 334.93), (593.7, 325.77), (600.94, 322.87), (610.59, 314.19), (605.28, 315.63), (589.36, 313.7), (581.64, 312.74), (580.68, 296.33), (581.64, 259.18), (578.26, 218.17), (621.21, 220.1), (621.69, 138.55), (588.88, 134.21), (585.98, 128.42), (509.75, 120.22), (506.85, 126.01)]]",1
34,data/Delivery_1_Workzone/Day/Batch 1.2/Images/535_79bca55cf36210a5d6e8e947ad95197a4896efb9ae88f88679f25796801046edcab07e6daea5b4bd13dc2f92cb3f9c16cfe52fde9ae910b09f4f864a7603368d_82.jpg,79bca55cf36210a5d6e8e947ad95197a4896efb9ae88f88679f25796801046edcab07e6daea5b4bd13dc2f92cb3f9c16cfe52fde9ae910b09f4f864a7603368d,1,"[[(534.76, 424.29), (563.71, 317.75), (580.5, 321.22), (551.55, 437.6), (584.55, 438.76), (582.82, 445.71), (535.34, 446.87), (522.6, 427.18), (565.45, 419.07), (581.66, 439.92), (553.29, 438.18)], [(234.0, 380.0), (243.11, 288.28), (261.06, 287.7), (267.43, 375.71), (276.12, 374.55), (276.12, 382.65), (250.64, 389.02), (226.32, 387.29)]]",1
35,data/Delivery_1_Workzone/Day/Batch 1.2/Images/536_ba93a13edc01bc6a287b3e736bcbe74958aeb10dc9d0c1172fd640d52782e48cb233e652e9317493c62404c5f9e13701d2fd6a439544572c04c52d18a6074bab_110.jpg,ba93a13edc01bc6a287b3e736bcbe74958aeb10dc9d0c1172fd640d52782e48cb233e652e9317493c62404c5f9e13701d2fd6a439544572c04c52d18a6074bab,1,"[[(464.58, 292.04), (468.64, 265.98), (476.74, 265.98), (475.59, 315.2), (488.32, 320.41), (467.48, 324.46)], [(81.28, 323.31), (89.38, 318.67), (82.44, 272.93), (92.0, 272.0), (102.12, 316.36), (117.18, 318.67), (103.86, 325.62)], [(177.64, 249.57), (176.03, 232.68), (183.67, 231.07), (186.48, 249.97)], [(83.95, 270.48), (81.94, 246.35), (90.78, 246.35), (93.6, 269.27)], [(490.86, 256.0), (499.31, 257.61), (502.12, 227.86), (503.73, 213.38), (520.62, 211.37), (528.66, 214.19), (531.88, 217.0), (532.28, 230.27), (537.51, 227.45), (539.92, 216.6), (545.15, 207.35), (556.0, 198.91), (562.03, 200.11), (567.26, 207.35), (570.88, 223.03), (574.1, 242.33), (577.31, 247.56), (578.92, 255.6), (580.53, 262.84), (564.45, 261.63), (556.41, 258.01), (555.6, 244.74), (558.01, 240.32), (565.65, 241.53), (565.65, 228.26), (562.44, 209.76), (557.21, 206.95), (552.38, 215.79), (548.36, 230.27), (546.35, 242.73), (545.15, 253.99), (548.36, 258.42), (549.57, 266.46), (541.93, 268.07), (523.03, 270.08), (507.75, 270.48), (495.29, 267.26)], [(394.9, 233.64), (399.75, 228.3), (399.75, 224.59), (402.18, 223.46), (404.28, 225.39), (405.73, 229.27), (404.92, 233.15), (401.85, 234.93), (403.47, 237.19), (404.44, 244.79), (396.2, 244.46)], [(551.44, 435.63), (560.7, 433.32), (576.91, 327.36), (593.7, 324.46), (599.49, 329.1), (590.23, 426.95), (605.28, 438.53), (608.76, 440.84), (564.75, 450.69)], [(649.87, 464.0), (663.18, 461.11), (696.19, 340.68), (706.0, 343.0), (677.66, 459.37), (682.29, 454.74), (689.24, 460.53), (691.56, 470.95), (669.55, 476.74)], [(193.03, 284.51), (195.92, 275.83), (198.24, 248.61), (205.19, 247.45), (208.66, 279.3), (212.71, 282.2), (205.77, 287.41)], [(258.0, 256.0), (256.14, 232.4), (263.67, 232.4), (267.0, 256.0)], [(17.01, 264.25), (18.75, 241.66), (23.96, 241.09), (27.43, 263.09)], [(444.0, 250.86), (445.16, 237.48), (442.06, 237.48), (443.61, 233.99), (446.9, 230.5), (446.71, 225.46), (450.2, 222.74), (451.17, 226.04), (452.14, 230.11), (454.66, 233.99), (458.54, 238.26), (459.31, 240.39), (456.02, 241.17), (455.24, 254.16), (455.82, 269.86), (449.23, 270.45), (450.2, 257.07), (447.87, 270.25), (443.41, 259.78), (443.03, 254.35)], [(430.69, 245.88), (431.08, 237.73), (429.92, 236.57), (429.34, 234.24), (431.66, 232.5), (431.27, 228.62), (432.83, 224.55), (434.57, 223.38), (436.7, 228.04), (438.45, 232.3), (440.39, 234.83), (442.91, 236.96), (443.49, 240.25), (442.33, 243.94), (441.55, 250.92), (440.97, 254.41), (437.67, 249.95)]]",1
36,data/Delivery_1_Workzone/Day/Batch 1.2/Images/537_ba93a13edc01bc6a287b3e736bcbe74958aeb10dc9d0c1172fd640d52782e48cb233e652e9317493c62404c5f9e13701d2fd6a439544572c04c52d18a6074bab_40.jpg,ba93a13edc01bc6a287b3e736bcbe74958aeb10dc9d0c1172fd640d52782e48cb233e652e9317493c62404c5f9e13701d2fd6a439544572c04c52d18a6074bab,1,"[[(491.74, 216.65), (470.9, 217.81), (474.95, 180.17), (545.0, 182.0), (540.96, 225.92), (526.48, 223.6), (529.38, 255.45), (534.59, 258.34), (535.17, 265.87), (529.95, 265.87), (531.11, 273.97), (525.32, 272.82), (522.43, 267.6), (495.79, 263.55), (495.79, 268.76), (491.74, 269.92)], [(395.25, 232.44), (394.92, 223.73), (399.95, 222.39), (401.62, 233.11)], [(411.34, 235.12), (412.68, 222.05), (420.72, 222.05), (418.71, 236.8)], [(423.74, 247.85), (427.09, 228.42), (433.79, 229.09), (434.12, 249.86)], [(692.0, 348.0), (690.98, 290.07), (701.4, 288.33), (709.51, 348.55)], [(473.27, 268.65), (477.32, 241.43), (487.17, 241.43), (488.32, 268.65)]]",1
37,data/Delivery_1_Workzone/Day/Batch 1.2/Images/538_ba93a13edc01bc6a287b3e736bcbe74958aeb10dc9d0c1172fd640d52782e48cb233e652e9317493c62404c5f9e13701d2fd6a439544572c04c52d18a6074bab_68.jpg,ba93a13edc01bc6a287b3e736bcbe74958aeb10dc9d0c1172fd640d52782e48cb233e652e9317493c62404c5f9e13701d2fd6a439544572c04c52d18a6074bab,1,"[[(426.99, 262.06), (429.33, 239.28), (435.03, 239.28), (436.37, 262.4)], [(492.11, 298.95), (494.89, 297.56), (501.14, 257.26), (513.65, 257.26), (514.34, 296.87), (518.51, 302.43), (497.67, 303.82)], [(669.98, 370.52), (683.88, 370.52), (695.0, 303.12), (708.2, 300.34), (703.33, 373.3), (718.62, 378.86), (691.52, 384.41)]]",1
38,data/Delivery_1_Workzone/Day/Batch 1.2/Images/539_ba93a13edc01bc6a287b3e736bcbe74958aeb10dc9d0c1172fd640d52782e48cb233e652e9317493c62404c5f9e13701d2fd6a439544572c04c52d18a6074bab_97.jpg,ba93a13edc01bc6a287b3e736bcbe74958aeb10dc9d0c1172fd640d52782e48cb233e652e9317493c62404c5f9e13701d2fd6a439544572c04c52d18a6074bab,1,"[[(484.0, 284.0), (490.06, 255.91), (495.27, 254.17), (494.69, 284.86)], [(444.9, 277.33), (446.63, 257.65), (453.0, 256.49), (455.0, 281.0)], [(459.07, 248.79), (447.21, 243.9), (449.53, 240.18), (453.02, 239.95), (453.95, 232.5), (453.02, 223.19), (452.79, 227.62), (446.74, 226.22), (443.48, 224.36), (446.74, 218.54), (454.89, 214.58), (459.07, 207.6), (464.19, 203.42), (470.48, 202.48), (477.69, 205.74), (482.11, 208.53), (485.6, 212.49), (492.58, 217.84), (495.37, 222.03), (497.7, 226.22), (500.96, 230.64), (501.42, 237.16), (501.42, 242.51), (493.74, 242.97), (489.32, 240.41), (490.72, 232.04), (489.32, 229.01), (481.64, 225.06), (480.95, 230.87), (480.95, 235.29), (480.95, 237.85), (476.76, 238.09), (473.73, 238.55), (473.73, 239.48), (483.27, 240.18), (485.6, 240.18), (485.6, 243.44), (475.83, 248.56), (469.54, 247.86)], [(414.16, 238.32), (412.77, 227.15), (414.16, 223.19), (413.93, 219.94), (417.19, 219.24), (418.12, 221.1), (418.12, 222.73), (420.91, 224.13), (423.01, 227.85), (424.4, 232.04), (425.33, 235.29), (423.7, 234.13), (421.38, 228.55), (422.08, 235.53), (423.24, 238.32), (420.21, 240.88), (419.98, 245.07), (420.68, 247.16), (417.19, 246.7), (416.72, 242.74), (416.26, 245.53), (414.63, 245.53)], [(404.86, 236.69), (405.55, 224.36), (407.65, 219.94), (409.28, 219.94), (411.14, 223.89), (411.14, 226.68), (411.6, 231.57), (411.6, 236.92)], [(254.0, 233.0), (253.48, 224.7), (257.0, 224.0), (259.0, 233.0)], [(234.02, 239.78), (233.0, 228.0), (238.0, 228.0), (239.71, 238.44)], [(116.44, 245.81), (116.77, 231.74), (121.46, 231.07), (121.46, 246.82)], [(138.55, 262.9), (135.54, 243.13), (139.56, 241.12), (146.59, 261.56)], [(60.81, 279.65), (58.8, 255.53), (65.0, 256.0), (69.53, 278.98)], [(297.71, 240.78), (297.71, 226.38), (301.4, 226.04), (303.74, 241.12)], [(275.93, 250.17), (277.94, 231.74), (282.97, 232.07), (283.64, 251.84)], [(406.61, 257.54), (406.61, 234.42), (412.98, 233.41), (413.31, 259.55)], [(419.42, 272.12), (422.32, 241.43), (431.0, 241.43), (430.42, 273.86)], [(535.8, 291.23), (541.01, 258.8), (550.86, 258.22), (550.28, 290.07), (558.96, 293.54), (542.17, 295.28)], [(633.66, 292.39), (636.55, 292.39), (640.6, 262.86), (645.81, 263.44), (648.13, 289.49), (658.55, 294.7), (643.5, 295.86)], [(242.82, 259.96), (244.56, 256.49), (244.56, 236.8), (249.19, 237.96), (253.82, 256.49), (256.14, 258.8), (253.24, 260.54)], [(186.08, 273.86), (188.97, 268.65), (189.55, 241.43), (196.5, 240.85), (199.98, 272.12), (204.03, 272.12), (201.71, 276.75)], [(604.12, 425.56), (622.65, 329.44), (640.6, 328.86), (637.13, 423.82), (653.34, 436.56), (620.34, 444.67)]]",1
